iter,total_loss,loss_u,loss_k
1529,6.8951704e-05,2.616427e-05,1.6749397e-07
1530,6.894829e-05,2.6154446e-05,1.6827413e-07
1531,6.893835e-05,2.6158572e-05,1.6790761e-07
1532,6.893044e-05,2.6161548e-05,1.6785104e-07
1533,6.890888e-05,2.6174384e-05,1.6762435e-07
1534,6.9043475e-05,2.6252412e-05,1.6651785e-07
1535,6.8903566e-05,2.6185919e-05,1.6743884e-07
1536,6.8889785e-05,2.6187181e-05,1.6748567e-07
1537,6.889028e-05,2.619585e-05,1.676813e-07
1538,6.8878755e-05,2.6190652e-05,1.675788e-07
1539,6.887033e-05,2.6185848e-05,1.6751243e-07
1540,6.886852e-05,2.6166821e-05,1.6724768e-07
1541,6.886243e-05,2.6175507e-05,1.6737151e-07
1542,6.885649e-05,2.6176427e-05,1.6731254e-07
1543,6.8838686e-05,2.6180416e-05,1.6707402e-07
1544,6.8902984e-05,2.6203796e-05,1.6590181e-07
1545,6.883077e-05,2.6185588e-05,1.6678075e-07
1546,6.881031e-05,2.6171363e-05,1.6665298e-07
1547,6.8896625e-05,2.612201e-05,1.6615556e-07
1548,6.8806046e-05,2.6161537e-05,1.6656325e-07
1549,6.8775385e-05,2.6121765e-05,1.6642998e-07
1550,6.889799e-05,2.5973148e-05,1.659436e-07
1551,6.8768124e-05,2.609252e-05,1.663317e-07
1552,6.8758e-05,2.608225e-05,1.6638947e-07
1553,6.8774214e-05,2.6042306e-05,1.6663255e-07
1554,6.8753325e-05,2.6069214e-05,1.6646534e-07
1555,6.8743044e-05,2.6046926e-05,1.6659408e-07
1556,6.874319e-05,2.6049047e-05,1.6658144e-07
1557,6.873636e-05,2.6044876e-05,1.6651612e-07
1558,6.872287e-05,2.6029073e-05,1.6625735e-07
1559,6.901083e-05,2.5971494e-05,1.6500047e-07
1560,6.8722875e-05,2.6028081e-05,1.6624183e-07
1561,6.8712965e-05,2.6013488e-05,1.6632875e-07
1562,6.871735e-05,2.5957092e-05,1.6668383e-07
1563,6.870647e-05,2.5988276e-05,1.6648346e-07
1564,6.870093e-05,2.5984302e-05,1.6640911e-07
1565,6.868899e-05,2.5968746e-05,1.6611376e-07
1566,6.886829e-05,2.5907268e-05,1.6466126e-07
1567,6.86885e-05,2.5965004e-05,1.6603944e-07
1568,6.8676454e-05,2.5957397e-05,1.6587641e-07
1569,6.8721565e-05,2.5931244e-05,1.6523084e-07
1570,6.867377e-05,2.5951895e-05,1.6574836e-07
1571,6.8662055e-05,2.5935195e-05,1.6577953e-07
1572,6.865345e-05,2.5871597e-05,1.6590862e-07
1573,6.8649235e-05,2.589412e-05,1.6586057e-07
1574,6.864698e-05,2.5847507e-05,1.6538658e-07
1575,6.863773e-05,2.5869042e-05,1.6560806e-07
1576,6.863207e-05,2.5864403e-05,1.6558619e-07
1577,6.8618174e-05,2.5846008e-05,1.6550015e-07
1578,6.878874e-05,2.575617e-05,1.6507084e-07
1579,6.861715e-05,2.5839272e-05,1.6546858e-07
1580,6.860445e-05,2.5819387e-05,1.6546805e-07
1581,6.86635e-05,2.574398e-05,1.654735e-07
1582,6.8602574e-05,2.5806647e-05,1.6546873e-07
1583,6.859188e-05,2.5784533e-05,1.6541729e-07
1584,6.8701636e-05,2.570406e-05,1.6525492e-07
1585,6.859153e-05,2.5780239e-05,1.6540793e-07
1586,6.858495e-05,2.5780264e-05,1.653653e-07
1587,6.856762e-05,2.5780928e-05,1.6519328e-07
1588,6.866682e-05,2.5790552e-05,1.6436633e-07
1589,6.856259e-05,2.5781843e-05,1.6503955e-07
1590,6.855112e-05,2.5775473e-05,1.6488124e-07
1591,6.8547044e-05,2.5777339e-05,1.6493497e-07
1592,6.853888e-05,2.577353e-05,1.6477996e-07
1593,6.8540525e-05,2.5760515e-05,1.64168e-07
1594,6.853296e-05,2.576689e-05,1.6448863e-07
1595,6.8522655e-05,2.5752495e-05,1.6463397e-07
1596,6.85671e-05,2.5699977e-05,1.6522644e-07
1597,6.852014e-05,2.5742474e-05,1.6473834e-07
1598,6.851085e-05,2.57429e-05,1.6467283e-07
1599,6.8505055e-05,2.5746438e-05,1.6441211e-07
1600,6.85014e-05,2.5744732e-05,1.6451283e-07
1601,6.84784e-05,2.573733e-05,1.6454084e-07
1602,6.8499256e-05,2.571322e-05,1.6465751e-07
1603,6.8465146e-05,2.5726944e-05,1.6458421e-07
1604,6.844422e-05,2.5716894e-05,1.6447174e-07
1605,6.8515874e-05,2.5688694e-05,1.6402818e-07
1606,6.843923e-05,2.5709456e-05,1.6437808e-07
1607,6.843196e-05,2.57046e-05,1.6391405e-07
1608,6.842993e-05,2.5705898e-05,1.6406307e-07
1609,6.8423615e-05,2.5707874e-05,1.6402203e-07
1610,6.840818e-05,2.571588e-05,1.6385853e-07
1611,6.857419e-05,2.5760553e-05,1.6304669e-07
1612,6.840633e-05,2.5719652e-05,1.6378401e-07
1613,6.8384215e-05,2.5717829e-05,1.6381472e-07
1614,6.8381065e-05,2.5713258e-05,1.6393984e-07
1615,6.836537e-05,2.5714879e-05,1.6388111e-07
1616,6.8372865e-05,2.571443e-05,1.63983e-07
1617,6.8351284e-05,2.5713376e-05,1.6392491e-07
1618,6.834309e-05,2.5717549e-05,1.6387975e-07
1619,6.832302e-05,2.5734542e-05,1.6370399e-07
1620,6.852705e-05,2.5825682e-05,1.6294993e-07
1621,6.832051e-05,2.5742995e-05,1.636192e-07
1622,6.831353e-05,2.5753356e-05,1.6342531e-07
1623,6.830714e-05,2.5748763e-05,1.6350509e-07
1624,6.830077e-05,2.5748968e-05,1.6336637e-07
1625,6.8306625e-05,2.5751793e-05,1.6281437e-07
1626,6.8296766e-05,2.574972e-05,1.631531e-07
1627,6.828925e-05,2.5741738e-05,1.6325744e-07
1628,6.829844e-05,2.5712794e-05,1.6367855e-07
1629,6.828496e-05,2.5730931e-05,1.634066e-07
1630,6.827503e-05,2.5729696e-05,1.6330245e-07
1631,6.826795e-05,2.5726133e-05,1.6289086e-07
1632,6.826436e-05,2.5727193e-05,1.6304092e-07
1633,6.824257e-05,2.5711872e-05,1.6300727e-07
1634,6.826405e-05,2.5653888e-05,1.6287473e-07
1635,6.822994e-05,2.5689329e-05,1.6295684e-07
1636,6.821566e-05,2.5673588e-05,1.6293305e-07
1637,6.825741e-05,2.5615653e-05,1.6284257e-07
1638,6.8211346e-05,2.5659248e-05,1.6291119e-07
1639,6.822044e-05,2.5642059e-05,1.6252152e-07
1640,6.820726e-05,2.565277e-05,1.6276852e-07
1641,6.8203924e-05,2.5651514e-05,1.6274466e-07
1642,6.819439e-05,2.5646572e-05,1.6265459e-07
1643,6.822377e-05,2.5625519e-05,1.6220147e-07
1644,6.818961e-05,2.5640276e-05,1.6253011e-07
1645,6.817345e-05,2.5620968e-05,1.6252231e-07
1646,6.81702e-05,2.554585e-05,1.6249048e-07
1647,6.815941e-05,2.5580368e-05,1.625054e-07
1648,6.8157795e-05,2.5552901e-05,1.625259e-07
1649,6.815132e-05,2.5565274e-05,1.625156e-07
1650,6.814292e-05,2.556126e-05,1.6243139e-07
1651,6.812689e-05,2.5545769e-05,1.6209728e-07
1652,6.844956e-05,2.5482657e-05,1.6050699e-07
1653,6.812675e-05,2.5544316e-05,1.6206543e-07
1654,6.812565e-05,2.5525484e-05,1.619485e-07
1655,6.811981e-05,2.5534227e-05,1.6200359e-07
1656,6.8115245e-05,2.5529605e-05,1.619465e-07
1657,6.8110894e-05,2.5511283e-05,1.617206e-07
1658,6.810995e-05,2.5516592e-05,1.6178642e-07
1659,6.8100744e-05,2.5497317e-05,1.619265e-07
1660,6.8142406e-05,2.542511e-05,1.6249533e-07
1661,6.809886e-05,2.5484484e-05,1.6202158e-07
1662,6.808644e-05,2.547413e-05,1.6187533e-07
1663,6.8066176e-05,2.5435109e-05,1.61302e-07
1664,6.8066336e-05,2.543749e-05,1.6133797e-07
1665,6.8036505e-05,2.5409565e-05,1.6126836e-07
1666,6.816704e-05,2.5308353e-05,1.6100725e-07
1667,6.803034e-05,2.539072e-05,1.6122043e-07
1668,6.802122e-05,2.5387768e-05,1.6121375e-07
1669,6.80096e-05,2.5377374e-05,1.6118909e-07
1670,6.8008834e-05,2.537922e-05,1.6119363e-07
1671,6.8011796e-05,2.5369603e-05,1.609815e-07
1672,6.8002715e-05,2.5374587e-05,1.6109631e-07
1673,6.7999805e-05,2.5370538e-05,1.610895e-07
1674,6.799087e-05,2.5354775e-05,1.6106391e-07
1675,6.802405e-05,2.5278643e-05,1.6093824e-07
1676,6.7987035e-05,2.5335901e-05,1.6103283e-07
1677,6.797284e-05,2.5343646e-05,1.6119745e-07
1678,6.7967696e-05,2.5376037e-05,1.6186006e-07
1679,6.795992e-05,2.5361682e-05,1.6156837e-07
1680,6.794903e-05,2.5355399e-05,1.6176598e-07
1681,6.794792e-05,2.5356718e-05,1.6171808e-07
1682,6.7941866e-05,2.534972e-05,1.615718e-07
1683,6.794113e-05,2.5351486e-05,1.616108e-07
1684,6.793649e-05,2.5351745e-05,1.6159053e-07
1685,6.794529e-05,2.5353662e-05,1.6151301e-07
1686,6.7935005e-05,2.5352198e-05,1.6156677e-07
1687,6.79276e-05,2.5351956e-05,1.6147129e-07
1688,6.7943714e-05,2.53526e-05,1.6109028e-07
1689,6.792505e-05,2.5351861e-05,1.6136677e-07
1690,6.791876e-05,2.5337278e-05,1.6150354e-07
1691,6.795056e-05,2.5281768e-05,1.6206582e-07
1692,6.791774e-05,2.5328576e-05,1.615866e-07
1693,6.791181e-05,2.5326926e-05,1.6156174e-07
1694,6.7895926e-05,2.5320564e-05,1.614572e-07
1695,6.802147e-05,2.5300957e-05,1.6094474e-07
1696,6.7892724e-05,2.5316844e-05,1.6138912e-07
1697,6.787752e-05,2.5299245e-05,1.6154358e-07
1698,6.797184e-05,2.523675e-05,1.621909e-07
1699,6.787541e-05,2.529085e-05,1.616207e-07
1700,6.78648e-05,2.5281268e-05,1.6165986e-07
1701,6.784568e-05,2.524472e-05,1.6181897e-07
1702,6.831525e-05,2.5110166e-05,1.6267562e-07
1703,6.784538e-05,2.5244422e-05,1.6182084e-07
1704,6.786657e-05,2.522303e-05,1.6159032e-07
1705,6.783876e-05,2.5236692e-05,1.6174009e-07
1706,6.783197e-05,2.5232668e-05,1.617071e-07
1707,6.781853e-05,2.5217167e-05,1.6157351e-07
1708,6.805565e-05,2.5151334e-05,1.6091997e-07
1709,6.7818444e-05,2.5214624e-05,1.6155147e-07
1710,6.780742e-05,2.5209541e-05,1.6161071e-07
1711,6.778598e-05,2.5189953e-05,1.618497e-07
1712,6.8199246e-05,2.510432e-05,1.6306925e-07
1713,6.7785644e-05,2.518767e-05,1.6187737e-07
1714,6.775746e-05,2.5178402e-05,1.6199493e-07
1715,6.777603e-05,2.51441e-05,1.6251192e-07
1716,6.773965e-05,2.5163727e-05,1.6219869e-07
1717,6.77658e-05,2.5152724e-05,1.6221564e-07
1718,6.772354e-05,2.5157722e-05,1.6220204e-07
1719,6.7708475e-05,2.5151787e-05,1.6226383e-07
1720,6.772763e-05,2.513016e-05,1.6252356e-07
1721,6.77012e-05,2.514405e-05,1.6235234e-07
1722,6.768917e-05,2.513073e-05,1.6228392e-07
1723,6.768903e-05,2.513122e-05,1.6228618e-07
1724,6.768339e-05,2.5119924e-05,1.6243517e-07
1725,6.770133e-05,2.5076855e-05,1.6303794e-07
1726,6.7682035e-05,2.511002e-05,1.625664e-07
1727,6.767562e-05,2.511004e-05,1.6252683e-07
1728,6.765866e-05,2.5110461e-05,1.6236876e-07
1729,6.776667e-05,2.512702e-05,1.6159177e-07
1730,6.765411e-05,2.5111463e-05,1.6223872e-07
1731,6.763683e-05,2.5111658e-05,1.6222191e-07
1732,6.779597e-05,2.5119334e-05,1.6216829e-07
1733,6.763614e-05,2.5111749e-05,1.6221762e-07
1734,6.7624496e-05,2.5111798e-05,1.6215695e-07
1735,6.760501e-05,2.5114088e-05,1.619178e-07
1736,6.760498e-05,2.5113843e-05,1.6192944e-07
1737,6.761459e-05,2.5105599e-05,1.6181752e-07
1738,6.759851e-05,2.511013e-05,1.6188407e-07
1739,6.759049e-05,2.5105845e-05,1.6191741e-07
1740,6.7579575e-05,2.5089763e-05,1.6205621e-07
1741,6.757934e-05,2.50924e-05,1.6203333e-07
1742,6.7567446e-05,2.5088895e-05,1.6204807e-07
1743,6.7539295e-05,2.5075968e-05,1.6210831e-07
1744,6.78656e-05,2.5039133e-05,1.6249214e-07
1745,6.7536916e-05,2.5071287e-05,1.6213421e-07
1746,6.751219e-05,2.507222e-05,1.6205782e-07
1747,6.7545625e-05,2.5082316e-05,1.6175886e-07
1748,6.7499954e-05,2.5074698e-05,1.6195473e-07
1749,6.7487446e-05,2.50817e-05,1.61649e-07
1750,6.748676e-05,2.5080279e-05,1.6170102e-07
1751,6.747477e-05,2.5082643e-05,1.6159203e-07
1752,6.754621e-05,2.5096904e-05,1.611713e-07
1753,6.747323e-05,2.5084108e-05,1.6153761e-07
1754,6.7467205e-05,2.5078636e-05,1.6147871e-07
1755,6.75002e-05,2.5058844e-05,1.6125333e-07
1756,6.7466026e-05,2.5075737e-05,1.6144625e-07
1757,6.745954e-05,2.5059562e-05,1.6162052e-07
1758,6.748314e-05,2.4998879e-05,1.6232975e-07
1759,6.7457724e-05,2.5046716e-05,1.617618e-07
1760,6.7452886e-05,2.5042795e-05,1.6173146e-07
1761,6.744005e-05,2.5026737e-05,1.6161253e-07
1762,6.754566e-05,2.4952978e-05,1.6102253e-07
1763,6.7437635e-05,2.5016738e-05,1.615361e-07
1764,6.7424226e-05,2.5002528e-05,1.6151282e-07
1765,6.748729e-05,2.4951003e-05,1.614235e-07
1766,6.742168e-05,2.499354e-05,1.6149882e-07
1767,6.7405184e-05,2.4980485e-05,1.6134878e-07
1768,6.738024e-05,2.4930381e-05,1.6075745e-07
1769,6.737972e-05,2.4936631e-05,1.6083123e-07
1770,6.7406014e-05,2.4893669e-05,1.6071895e-07
1771,6.737482e-05,2.4923693e-05,1.6079788e-07
1772,6.736929e-05,2.4914054e-05,1.6082043e-07
1773,6.736882e-05,2.4876963e-05,1.6091768e-07
1774,6.736465e-05,2.4894658e-05,1.6086791e-07
1775,6.735796e-05,2.488417e-05,1.608973e-07
1776,6.7348046e-05,2.4843019e-05,1.6101761e-07
1777,6.734773e-05,2.4849176e-05,1.6099847e-07
1778,6.73336e-05,2.483951e-05,1.6093087e-07
1779,6.732033e-05,2.4802099e-05,1.6065766e-07
1780,6.731726e-05,2.4813047e-05,1.6073892e-07
1781,6.729187e-05,2.4803034e-05,1.6065243e-07
1782,6.733889e-05,2.4767454e-05,1.6031335e-07
1783,6.728117e-05,2.479158e-05,1.6054919e-07
1784,6.733167e-05,2.4769142e-05,1.6039102e-07
1785,6.7276036e-05,2.4785251e-05,1.605113e-07
1786,6.727257e-05,2.4781786e-05,1.6054409e-07
1787,6.726885e-05,2.4768147e-05,1.60678e-07
1788,6.726799e-05,2.4772175e-05,1.6063665e-07
1789,6.7261935e-05,2.477457e-05,1.6046523e-07
1790,6.732139e-05,2.4787025e-05,1.5978938e-07
1791,6.7261775e-05,2.4775181e-05,1.6042281e-07
1792,6.725815e-05,2.4773355e-05,1.604568e-07
1793,6.72502e-05,2.4766268e-05,1.6059255e-07
1794,6.732629e-05,2.4734236e-05,1.6129384e-07
1795,6.724909e-05,2.4762503e-05,1.6066656e-07
1796,6.7231e-05,2.476149e-05,1.6054008e-07
1797,6.719707e-05,2.4759382e-05,1.600425e-07
1798,6.7985085e-05,2.4798603e-05,1.5756302e-07
1799,6.719699e-05,2.4759313e-05,1.6002548e-07
1800,6.717968e-05,2.4731358e-05,1.6022429e-07
1801,6.7174784e-05,2.473972e-05,1.6016001e-07
1802,6.7162e-05,2.4738938e-05,1.6002184e-07
1803,6.728527e-05,2.4749215e-05,1.5948319e-07
1804,6.716139e-05,2.4738996e-05,1.5998945e-07
1805,6.715608e-05,2.4727211e-05,1.5988758e-07
1806,6.7155415e-05,2.4730212e-05,1.5991309e-07
1807,6.7151384e-05,2.4729412e-05,1.5987685e-07
1808,6.713868e-05,2.472667e-05,1.597308e-07
1809,6.716407e-05,2.4716843e-05,1.5900609e-07
1810,6.7130495e-05,2.4722556e-05,1.5949199e-07
1811,6.7113884e-05,2.468932e-05,1.5957332e-07
1812,6.712838e-05,2.456103e-05,1.5991108e-07
1813,6.71036e-05,2.4638728e-05,1.5970267e-07
1814,6.708116e-05,2.4603662e-05,1.5969275e-07
1815,6.72639e-05,2.4472409e-05,1.5965986e-07
1816,6.7079876e-05,2.4592486e-05,1.5968976e-07
1817,6.7064466e-05,2.4588086e-05,1.595479e-07
1818,6.7175715e-05,2.4576935e-05,1.5900598e-07
1819,6.706257e-05,2.4586483e-05,1.5949193e-07
1820,6.70398e-05,2.4579123e-05,1.5919179e-07
1821,6.705606e-05,2.4559658e-05,1.5800534e-07
1822,6.70252e-05,2.4569345e-05,1.5870758e-07
1823,6.7025634e-05,2.4544945e-05,1.5893183e-07
1824,6.701937e-05,2.455706e-05,1.5881648e-07
1825,6.701547e-05,2.4555628e-05,1.5874642e-07
1826,6.700715e-05,2.4550161e-05,1.584683e-07
1827,6.712849e-05,2.4530094e-05,1.5708456e-07
1828,6.7006535e-05,2.4548737e-05,1.5839049e-07
1829,6.7000205e-05,2.454148e-05,1.5842905e-07
1830,6.6993896e-05,2.451319e-05,1.5858632e-07
1831,6.699242e-05,2.4521723e-05,1.5853823e-07
1832,6.698213e-05,2.4505787e-05,1.5852852e-07
1833,6.696944e-05,2.4443008e-05,1.5849025e-07
1834,6.696837e-05,2.4456092e-05,1.5849947e-07
1835,6.695024e-05,2.444024e-05,1.5838688e-07
1836,6.695575e-05,2.4379306e-05,1.5794024e-07
1837,6.693713e-05,2.4411998e-05,1.5818308e-07
1838,6.692797e-05,2.4411425e-05,1.5804294e-07
1839,6.705279e-05,2.4425144e-05,1.5749723e-07
1840,6.692776e-05,2.4411425e-05,1.5803396e-07
1841,6.691919e-05,2.4395487e-05,1.5794596e-07
1842,6.699457e-05,2.4334504e-05,1.5762937e-07
1843,6.6919005e-05,2.4390854e-05,1.5792074e-07
1844,6.691154e-05,2.4386942e-05,1.5791738e-07
1845,6.690609e-05,2.4371855e-05,1.5790674e-07
1846,6.690346e-05,2.4377227e-05,1.579105e-07
1847,6.6896595e-05,2.4368297e-05,1.57905e-07
1848,6.687859e-05,2.4332408e-05,1.5788241e-07
1849,6.700218e-05,2.4162708e-05,1.5777186e-07
1850,6.6874236e-05,2.430518e-05,1.5786593e-07
1851,6.6868895e-05,2.4298703e-05,1.5779571e-07
1852,6.6863046e-05,2.4301242e-05,1.578247e-07
1853,6.685227e-05,2.430052e-05,1.579471e-07
1854,6.6852124e-05,2.4300485e-05,1.5794015e-07
1855,6.684854e-05,2.4307341e-05,1.5785821e-07
1856,6.6862776e-05,2.4335879e-05,1.5753565e-07
1857,6.6847504e-05,2.4312656e-05,1.5779398e-07
1858,6.68416e-05,2.4313218e-05,1.5785238e-07
1859,6.683438e-05,2.4315672e-05,1.5808493e-07
1860,6.6834065e-05,2.4315126e-05,1.580354e-07
1861,6.6826404e-05,2.431419e-05,1.5799341e-07
1862,6.682169e-05,2.4312018e-05,1.5782658e-07
1863,6.681882e-05,2.4312694e-05,1.578891e-07
1864,6.680774e-05,2.4315488e-05,1.5800373e-07
1865,6.68541e-05,2.4329584e-05,1.5849044e-07
1866,6.680558e-05,2.4317804e-05,1.5809046e-07
1867,6.679713e-05,2.43162e-05,1.5810697e-07
1868,6.6791836e-05,2.4311106e-05,1.5817449e-07
1869,6.678859e-05,2.4312776e-05,1.5814915e-07
1870,6.677248e-05,2.4314064e-05,1.5795962e-07
1871,6.676199e-05,2.4321334e-05,1.5721291e-07
1872,6.675585e-05,2.431818e-05,1.5749058e-07
1873,6.679059e-05,2.4340052e-05,1.5715301e-07
1874,6.67498e-05,2.4322904e-05,1.5739562e-07
1875,6.674428e-05,2.431748e-05,1.5736833e-07
1876,6.673206e-05,2.4295934e-05,1.5726354e-07
1877,6.691707e-05,2.4195771e-05,1.567973e-07
1878,6.673143e-05,2.4290573e-05,1.5723741e-07
1879,6.671567e-05,2.4275862e-05,1.5729594e-07
1880,6.67355e-05,2.4221907e-05,1.5754688e-07
1881,6.670786e-05,2.4255984e-05,1.5738041e-07
1882,6.669492e-05,2.4241768e-05,1.5738213e-07
1883,6.669027e-05,2.4185545e-05,1.5739596e-07
1884,6.6683075e-05,2.4209836e-05,1.5738738e-07
1885,6.6691864e-05,2.4195206e-05,1.5718852e-07
1886,6.6679626e-05,2.4204406e-05,1.5731725e-07
1887,6.6674664e-05,2.4202642e-05,1.5730743e-07
1888,6.665883e-05,2.4195753e-05,1.5726822e-07
1889,6.66644e-05,2.4164148e-05,1.5707303e-07
1890,6.664347e-05,2.4180608e-05,1.5717757e-07
1891,6.665377e-05,2.4173512e-05,1.5664999e-07
1892,6.663805e-05,2.4177529e-05,1.5697812e-07
1893,6.6630084e-05,2.4167728e-05,1.570401e-07
1894,6.662529e-05,2.4129462e-05,1.5729192e-07
1895,6.662217e-05,2.4143857e-05,1.571948e-07
1896,6.661586e-05,2.412728e-05,1.5715511e-07
1897,6.6615015e-05,2.4062987e-05,1.5699601e-07
1898,6.661004e-05,2.4093484e-05,1.570726e-07
1899,6.660062e-05,2.40783e-05,1.5709898e-07
1900,6.661526e-05,2.4019833e-05,1.5720838e-07
1901,6.659627e-05,2.4058956e-05,1.571332e-07
1902,6.658576e-05,2.4042241e-05,1.5700168e-07
1903,6.666736e-05,2.3982513e-05,1.565e-07
1904,6.6585504e-05,2.4036799e-05,1.569578e-07
1905,6.657723e-05,2.4022245e-05,1.568865e-07
1906,6.658473e-05,2.3966506e-05,1.5660146e-07
1907,6.657262e-05,2.4000303e-05,1.5677645e-07
1908,6.656759e-05,2.3993667e-05,1.5657929e-07
1909,6.6565946e-05,2.399585e-05,1.5664511e-07
1910,6.656179e-05,2.3989494e-05,1.5659532e-07
1911,6.655439e-05,2.3964913e-05,1.5639723e-07
1912,6.673719e-05,2.3850813e-05,1.5543358e-07
1913,6.6554356e-05,2.3964732e-05,1.5639502e-07
1914,6.654451e-05,2.3951054e-05,1.5643465e-07
1915,6.65323e-05,2.3897805e-05,1.56597e-07
1916,6.653125e-05,2.3908526e-05,1.5656373e-07
1917,6.651916e-05,2.3892657e-05,1.5642628e-07
1918,6.653202e-05,2.3831375e-05,1.5587621e-07
1919,6.651265e-05,2.3869738e-05,1.562235e-07
1920,6.649876e-05,2.3845301e-05,1.5607151e-07
1921,6.649819e-05,2.3849045e-05,1.5609503e-07
1922,6.6494664e-05,2.3853518e-05,1.5608198e-07
1923,6.648329e-05,2.3871376e-05,1.5602741e-07
1924,6.650062e-05,2.396275e-05,1.5576576e-07
1925,6.647513e-05,2.3903858e-05,1.5593251e-07
1926,6.653699e-05,2.3939121e-05,1.5485446e-07
1927,6.6469576e-05,2.3910712e-05,1.556903e-07
1928,6.646335e-05,2.3896582e-05,1.5564301e-07
1929,6.644921e-05,2.3840741e-05,1.5545619e-07
1930,6.666831e-05,2.3584016e-05,1.5452301e-07
1931,6.644861e-05,2.3827803e-05,1.5541184e-07
1932,6.642073e-05,2.383029e-05,1.555926e-07
1933,6.650999e-05,2.3854e-05,1.5636557e-07
1934,6.6413246e-05,2.3833658e-05,1.557572e-07
1935,6.6403125e-05,2.3827568e-05,1.557653e-07
1936,6.644303e-05,2.3806626e-05,1.5580433e-07
1937,6.6400986e-05,2.3823204e-05,1.5577201e-07
1938,6.639232e-05,2.382563e-05,1.5566279e-07
1939,6.643053e-05,2.3837378e-05,1.5523236e-07
1940,6.6390836e-05,2.382727e-05,1.5558855e-07
1941,6.638216e-05,2.3832015e-05,1.5556891e-07
1942,6.636879e-05,2.38525e-05,1.5549374e-07
1943,6.636869e-05,2.3850635e-05,1.555e-07
1944,6.6354405e-05,2.3818116e-05,1.5497662e-07
1945,6.635392e-05,2.3823146e-05,1.5505833e-07
1946,6.634448e-05,2.381701e-05,1.5486006e-07
1947,6.6373424e-05,2.3794879e-05,1.5407576e-07
1948,6.6341214e-05,2.3811544e-05,1.5467853e-07
1949,6.633393e-05,2.3804028e-05,1.5469021e-07
1950,6.632072e-05,2.3774457e-05,1.5474215e-07
1951,6.6634035e-05,2.3649878e-05,1.5509856e-07
1952,6.632068e-05,2.3773895e-05,1.5474376e-07
1953,6.631713e-05,2.376372e-05,1.5476043e-07
1954,6.631221e-05,2.3767698e-05,1.5475126e-07
1955,6.630493e-05,2.3760424e-05,1.5473681e-07
1956,6.629071e-05,2.3732118e-05,1.5468258e-07
1957,6.65927e-05,2.360819e-05,1.5444074e-07
1958,6.629057e-05,2.3730223e-05,1.5467825e-07
1959,6.62848e-05,2.3734838e-05,1.5495687e-07
1960,6.628431e-05,2.3733586e-05,1.5488645e-07
1961,6.6274224e-05,2.3748153e-05,1.5486901e-07
1962,6.626364e-05,2.380763e-05,1.5479891e-07
1963,6.6262204e-05,2.3791317e-05,1.5481777e-07
1964,6.625471e-05,2.3783277e-05,1.5464806e-07
1965,6.626116e-05,2.3752904e-05,1.5397943e-07
1966,6.625071e-05,2.3771201e-05,1.5438948e-07
1967,6.6241395e-05,2.3773115e-05,1.5430693e-07
1968,6.624999e-05,2.3782111e-05,1.5398011e-07
1969,6.623625e-05,2.3776338e-05,1.5418132e-07
1970,6.6224e-05,2.3767256e-05,1.5423205e-07
1971,6.62449e-05,2.3732266e-05,1.5443791e-07
1972,6.621886e-05,2.3756247e-05,1.5429482e-07
1973,6.62042e-05,2.374078e-05,1.5410481e-07
1974,6.629003e-05,2.369083e-05,1.5335758e-07
1975,6.620208e-05,2.3733064e-05,1.5400417e-07
1976,6.61931e-05,2.3733577e-05,1.5399996e-07
1977,6.618038e-05,2.3735896e-05,1.5398618e-07
1978,6.618007e-05,2.3735476e-05,1.5398841e-07
1979,6.616382e-05,2.3724951e-05,1.538262e-07
1980,6.616386e-05,2.3725197e-05,1.538303e-07
1981,6.615482e-05,2.3729523e-05,1.536712e-07
1982,6.615189e-05,2.374899e-05,1.5303982e-07
1983,6.614636e-05,2.3739849e-05,1.5331881e-07
1984,6.614416e-05,2.3732424e-05,1.53195e-07
1985,6.6142406e-05,2.373522e-05,1.5324433e-07
1986,6.6137814e-05,2.3733732e-05,1.5322767e-07
1987,6.612852e-05,2.3728157e-05,1.5316742e-07
1988,6.626464e-05,2.3707089e-05,1.529408e-07
1989,6.6128036e-05,2.3726681e-05,1.531516e-07
1990,6.612115e-05,2.3715747e-05,1.5294408e-07
1991,6.6227476e-05,2.3679968e-05,1.5214583e-07
1992,6.612135e-05,2.3715647e-05,1.5294141e-07
1993,6.611338e-05,2.369846e-05,1.5297314e-07
1994,6.61195e-05,2.3632065e-05,1.5310441e-07
1995,6.610865e-05,2.3671408e-05,1.5302601e-07
1996,6.610362e-05,2.3673296e-05,1.5310337e-07
1997,6.610167e-05,2.368212e-05,1.5341746e-07
1998,6.609924e-05,2.3678194e-05,1.5328443e-07
1999,6.609207e-05,2.3673721e-05,1.5324781e-07
2000,6.6088905e-05,2.36569e-05,1.5310219e-07
2001,6.608543e-05,2.366372e-05,1.5316205e-07
2002,6.607455e-05,2.3669172e-05,1.5301173e-07
2003,6.6088716e-05,2.3692917e-05,1.5242512e-07
2004,6.606921e-05,2.3677236e-05,1.5280524e-07
2005,6.605795e-05,2.367732e-05,1.5284488e-07
2006,6.614604e-05,2.368327e-05,1.530113e-07
2007,6.6057146e-05,2.3677541e-05,1.5285806e-07
2008,6.604669e-05,2.3666495e-05,1.5274027e-07
2009,6.605656e-05,2.3627681e-05,1.5227243e-07
2010,6.604059e-05,2.3650731e-05,1.5256106e-07
2011,6.602922e-05,2.3642917e-05,1.525683e-07
