epoch,total_loss
17417,0.0005397462
17418,0.0005196287
17419,0.00049805106
17420,0.00048649302
17421,0.0004792129
17422,0.00047743932
17423,0.00048000412
17424,0.00048248746
17425,0.00048885145
17426,0.000491371
17427,0.0004963606
17428,0.00049627764
17429,0.0004963352
17430,0.0004922332
17431,0.00048715243
17432,0.00047998375
17433,0.00047261413
17434,0.0004652489
17435,0.0004591796
17436,0.00045431574
17437,0.00045157917
17438,0.00045005468
17439,0.0004504905
17440,0.0004515878
17441,0.0004543095
17442,0.0004575359
17443,0.0004626239
17444,0.0004687357
17445,0.00047747267
17446,0.00048816326
17447,0.00050234527
17448,0.0005194731
17449,0.00054054224
17450,0.00056462665
17451,0.0005916372
17452,0.00061816507
17453,0.00064325315
17454,0.0006581178
17455,0.00066453486
17456,0.0006494774
17457,0.0006249837
17458,0.00058121287
17459,0.0005396643
17460,0.00049696234
17461,0.0004684677
17462,0.00045209687
17463,0.00045008853
17464,0.0004583603
17465,0.00047494675
17466,0.0004927376
17467,0.00051416026
17468,0.000527765
17469,0.0005428144
17470,0.0005444754
17471,0.00054769556
17472,0.00053874106
17473,0.000534354
17474,0.0005258016
17475,0.00052679895
17476,0.0005312163
17477,0.0005499205
17478,0.00056994805
17479,0.000608079
17480,0.0006315219
17481,0.0006747984
17482,0.00067889295
17483,0.0006999768
17484,0.0006696675
17485,0.000652992
17486,0.0006032319
17487,0.0005688508
17488,0.00052972825
17489,0.0005061275
17490,0.00048774498
17491,0.00047942874
17492,0.00047322578
17493,0.00047081365
17494,0.00046825298
17495,0.00046599616
17496,0.00046471052
17497,0.00046320187
17498,0.00046454393
17499,0.00046648463
17500,0.0004722788
17501,0.00047929137
17502,0.00049047614
17503,0.0005024278
17504,0.0005189226
17505,0.0005337691
17506,0.00055372017
17507,0.0005669055
17508,0.00058534887
17509,0.0005898675
17510,0.0005991454
17511,0.0005895069
17512,0.0005848683
17513,0.00056372606
17514,0.0005492863
17515,0.00052621873
17516,0.00051102694
17517,0.00049355597
17518,0.00048313278
17519,0.0004728297
17520,0.0004675322
17521,0.00046255765
17522,0.00046041008
17523,0.0004583167
17524,0.0004573298
17525,0.00045636058
17526,0.00045544954
17527,0.0004547995
17528,0.00045377415
17529,0.00045336407
17530,0.00045253988
17531,0.0004526442
17532,0.00045245752
17533,0.000453457
17534,0.00045434802
17535,0.0004567471
17536,0.0004593149
17537,0.00046398945
17538,0.00046932953
17539,0.00047805553
17540,0.0004882979
17541,0.0005045575
17542,0.0005233815
17543,0.0005531121
17544,0.00058510544
17545,0.0006354344
17546,0.00068046554
17547,0.0007503988
17548,0.00078822643
17549,0.000847725
17550,0.0008302537
17551,0.00082445587
17552,0.0007328334
17553,0.0006635063
17554,0.00056834257
17555,0.00051157107
17556,0.00047716987
17557,0.00047258177
17558,0.00048908906
17559,0.000515374
17560,0.0005474099
17561,0.00056743703
17562,0.000587294
17563,0.00058189
17564,0.0005791833
17565,0.0005537742
17566,0.00053589296
17567,0.0005083893
17568,0.00049144623
17569,0.00047664362
17570,0.00047230354
17571,0.00047398265
17572,0.00048116787
17573,0.0004930958
17574,0.0005016765
17575,0.0005133782
17576,0.0005139225
17577,0.00051693094
17578,0.00050742703
17579,0.00050063396
17580,0.00048677568
17581,0.00047631582
17582,0.00046491603
17583,0.0004566674
17584,0.00044997758
17585,0.00044538802
17586,0.00044242374
17587,0.00044069035
17588,0.00044027524
17589,0.0004406695
17590,0.0004423501
17591,0.00044471826
17592,0.00044852908
17593,0.00045305773
17594,0.0004593194
17595,0.00046645178
17596,0.00047591893
17597,0.00048644427
17598,0.00050072256
17599,0.00051575655
17600,0.0005373402
17601,0.00055726117
17602,0.0005878283
17603,0.00060884963
17604,0.00064457336
17605,0.000654688
17606,0.0006811546
17607,0.00066436
17608,0.00066311343
17609,0.0006183012
17610,0.000589335
17611,0.0005397393
17612,0.0005062375
17613,0.00047542955
17614,0.00045782604
17615,0.00045039481
17616,0.00045250123
17617,0.00046302244
17618,0.00047909224
17619,0.00050217507
17620,0.00052464625
17621,0.0005559821
17622,0.0005771685
17623,0.0006101275
17624,0.00062077504
17625,0.00064273167
17626,0.00063339283
17627,0.0006307973
17628,0.00060000364
17629,0.0005738443
17630,0.00053544855
17631,0.0005056578
17632,0.00047945982
17633,0.00046486856
17634,0.00045952195
17635,0.00046275507
17636,0.00047404045
17637,0.00048725918
17638,0.0005065013
17639,0.000520652
17640,0.00053964043
17641,0.00054709637
17642,0.00055814115
17643,0.00055332406
17644,0.0005512251
17645,0.00053422176
17646,0.0005212903
17647,0.0005003854
17648,0.00048604695
17649,0.00047173403
17650,0.00046426943
17651,0.00046068
17652,0.00046183425
17653,0.00046723278
17654,0.0004751954
17655,0.0004878227
17656,0.0005011792
17657,0.0005216259
17658,0.000538894
17659,0.0005672594
17660,0.0005828934
17661,0.00061253813
17662,0.0006140877
17663,0.0006284131
17664,0.000604539
17665,0.00059025554
17666,0.0005486768
17667,0.0005172563
17668,0.00048218507
17669,0.00045889174
17670,0.00044451398
17671,0.00043977884
17672,0.00044311045
17673,0.00045156907
17674,0.00046461145
17675,0.00047796132
17676,0.000495024
17677,0.00050811423
17678,0.00052615214
17679,0.0005365731
17680,0.00055316347
17681,0.00055914704
17682,0.0005709678
17683,0.0005703261
17684,0.0005741698
17685,0.0005656352
17686,0.0005617322
17687,0.0005477343
17688,0.0005411489
17689,0.000527667
17690,0.0005249328
17691,0.0005177467
17692,0.000522558
17693,0.0005242339
17694,0.0005362012
17695,0.00054556754
17696,0.0005607788
17697,0.0005731495
17698,0.00058441295
17699,0.00059152907
17700,0.0005898769
17701,0.000582885
17702,0.00056415814
17703,0.0005420885
17704,0.0005139715
17705,0.00048788343
17706,0.00046458532
17707,0.00044738554
17708,0.00043678848
17709,0.0004323495
17710,0.0004330412
17711,0.00043746526
17712,0.00044442067
17713,0.000452123
17714,0.00046100724
17715,0.0004679307
17716,0.00047601195
17717,0.00047997705
17718,0.00048570614
17719,0.00048596063
17720,0.0004886243
17721,0.00048559287
17722,0.00048548175
17723,0.0004808042
17724,0.0004795545
17725,0.0004759408
17726,0.0004764962
17727,0.00047730748
17728,0.0004837937
17729,0.00049302226
17730,0.00051153696
17731,0.0005343191
17732,0.00057433324
17733,0.00061514246
17734,0.0006861453
17735,0.0007363502
17736,0.0008253837
17737,0.00083921605
17738,0.00087862404
17739,0.0007996237
17740,0.000736825
17741,0.0006143547
17742,0.00053099415
17743,0.00046994354
17744,0.0004497824
17745,0.0004596268
17746,0.000489092
17747,0.00053113827
17748,0.0005628221
17749,0.0005983141
17750,0.0005982475
17751,0.00059931795
17752,0.0005649441
17753,0.0005367275
17754,0.00049766514
17755,0.00047162944
17756,0.00045467168
17757,0.0004515812
17758,0.0004579955
17759,0.00047154792
17760,0.0004868987
17761,0.0004991053
17762,0.00050781143
17763,0.00050705654
17764,0.00050288055
17765,0.0004908945
17766,0.00047847105
17767,0.00046474312
17768,0.00045334318
17769,0.00044503494
17770,0.00043965667
17771,0.0004375161
17772,0.00043712487
17773,0.00043858946
17774,0.0004405116
17775,0.0004436447
17776,0.0004467824
17777,0.00045148257
17778,0.0004564997
17779,0.00046375822
17780,0.00047202542
17781,0.00048333508
17782,0.0004967177
17783,0.00051428407
17784,0.00053515384
17785,0.0005621211
17786,0.000591561
17787,0.00063030433
17788,0.00066198525
17789,0.00070518407
17790,0.0007146434
17791,0.000732091
17792,0.0006884256
17793,0.0006519192
17794,0.00057416887
17795,0.00051649456
17796,0.00046520145
17797,0.00043870718
17798,0.00043219508
17799,0.0004419975
17800,0.00046287783
17801,0.00048824248
17802,0.00051778165
17803,0.00053689536
17804,0.000558281
17805,0.0005571215
17806,0.00055866886
17807,0.0005379959
17808,0.0005216322
17809,0.00049529946
17810,0.00047500143
17811,0.00045645604
17812,0.00044451823
17813,0.00043807353
17814,0.00043716718
17815,0.00044032242
17816,0.00044674054
17817,0.0004555753
17818,0.00046535992
17819,0.00047745727
17820,0.00048872153
17821,0.00050300336
17822,0.00051526324
17823,0.0005305797
17824,0.00054339785
17825,0.00055701926
17826,0.0005693664
17827,0.00057701895
17828,0.0005870567
17829,0.0005847566
17830,0.0005899827
17831,0.00057718874
17832,0.00057637197
17833,0.0005582428
17834,0.0005537068
17835,0.0005384027
17836,0.00053511024
17837,0.0005274814
17838,0.00052884227
17839,0.0005266792
17840,0.0005304136
17841,0.00052651134
17842,0.0005258353
17843,0.00051462115
17844,0.0005054202
17845,0.00048854266
17846,0.00047436674
17847,0.00045861368
17848,0.00044657727
17849,0.00043697093
17850,0.0004309453
17851,0.00042783844
17852,0.00042720558
17853,0.00042830964
17854,0.00043063314
17855,0.00043357667
17856,0.00043685763
17857,0.00044025312
17858,0.00044357544
17859,0.00044697322
17860,0.00045025046
17861,0.0004537381
17862,0.0004573132
17863,0.00046121047
17864,0.0004656847
17865,0.00047044677
17866,0.00047674114
17867,0.00048302926
17868,0.0004926949
17869,0.00050154154
17870,0.00051721814
17871,0.0005300926
17872,0.00055568514
17873,0.0005738283
17874,0.0006131673
17875,0.0006351441
17876,0.0006870167
17877,0.0007052738
17878,0.00075733574
17879,0.0007602426
17880,0.0007958818
17881,0.0007773728
17882,0.000791596
17883,0.0007453457
17884,0.000726191
17885,0.000646258
17886,0.0005874744
17887,0.0005160422
17888,0.0004743113
17889,0.0004613417
17890,0.0004754448
17891,0.0005147912
17892,0.0005589925
17893,0.0006157709
17894,0.00063934893
17895,0.0006616071
17896,0.0006304793
17897,0.00059464277
17898,0.0005391986
17899,0.00049341726
17900,0.00046107464
17901,0.0004440199
17902,0.00044045417
17903,0.0004455562
17904,0.0004565404
17905,0.00046685338
17906,0.00047944835
17907,0.00048715185
17908,0.00049555604
17909,0.0004997103
17910,0.00050208153
17911,0.0005008882
17912,0.0004960126
17913,0.00048801262
17914,0.0004779473
17915,0.00046657876
17916,0.00045731317
17917,0.00044923575
17918,0.0004452224
17919,0.00044300425
17920,0.0004430954
17921,0.00044346298
17922,0.00044365483
17923,0.00044305212
17924,0.00044173817
17925,0.0004403111
17926,0.00043908146
17927,0.00043890713
17928,0.00043942445
17929,0.00044147117
17930,0.00044372288
17931,0.00044756202
17932,0.0004508959
17933,0.0004563948
17934,0.000461308
17935,0.00046987017
17936,0.0004783378
17937,0.00049260986
17938,0.000506766
17939,0.0005291712
17940,0.0005489867
17941,0.00057920726
17942,0.00059958594
17943,0.00063113903
17944,0.00063971267
17945,0.0006583534
17946,0.0006407975
17947,0.00063274393
17948,0.0005902295
17949,0.00056007307
17950,0.00051514787
17951,0.00048445107
17952,0.00045664178
17953,0.00043999607
17954,0.00043108064
17955,0.000429542
17956,0.00043392816
17957,0.00044287415
17958,0.00045573895
17959,0.000469751
17960,0.00048761495
17961,0.0005021222
17962,0.00052200735
17963,0.0005333534
17964,0.00055127236
17965,0.0005560015
17966,0.0005661537
17967,0.00056117564
17968,0.0005587533
17969,0.0005437097
17970,0.0005297847
17971,0.00050949666
17972,0.0004918397
17973,0.00047415966
17974,0.0004616732
17975,0.00045260755
17976,0.00044997229
17977,0.000451801
17978,0.000459944
17979,0.00047384552
17980,0.0004936015
17981,0.0005228737
17982,0.00055599865
17983,0.00060431677
17984,0.00064715336
17985,0.0007063276
17986,0.00073655555
17987,0.0007699479
17988,0.0007498959
17989,0.0007147882
17990,0.0006420257
17991,0.00056593167
17992,0.00050133315
17993,0.0004611052
17994,0.00045020916
17995,0.00046370475
17996,0.0004936746
17997,0.0005221379
17998,0.0005532768
17999,0.00055696635
18000,0.00055566046
18001,0.00052566867
18002,0.0004952949
18003,0.00045975205
18004,0.00043512578
18005,0.0004224885
18006,0.0004224857
18007,0.00043160096
18008,0.0004447788
18009,0.00045802223
18010,0.00046600867
18011,0.00046964752
18012,0.00046538096
18013,0.00045842724
18014,0.00044766543
18015,0.0004380743
18016,0.00042978715
18017,0.0004246347
18018,0.00042239606
18019,0.00042272327
18020,0.00042497853
18021,0.0004285686
18022,0.0004329576
18023,0.00043836317
18024,0.0004442693
18025,0.0004526206
18026,0.0004620446
18027,0.00047828225
18028,0.00049695524
18029,0.00053218147
18030,0.0005706478
18031,0.0006434984
18032,0.0007101117
18033,0.0008288248
18034,0.00089436944
18035,0.0009924868
18036,0.00095804286
18037,0.0009071007
18038,0.0007520288
18039,0.0006245547
18040,0.00051830243
18041,0.00048009065
18042,0.00049052044
18043,0.0005307088
18044,0.0005863877
18045,0.0006143055
18046,0.0006291228
18047,0.0006016045
18048,0.0005752285
18049,0.0005341623
18050,0.00051201915
18051,0.0004897071
18052,0.00048095727
18053,0.00047811258
18054,0.00047851252
18055,0.00048401614
18056,0.00048305732
18057,0.00048348572
18058,0.0004778602
18059,0.00047553776
18060,0.00046986478
18061,0.00046776666
18062,0.00046229194
18063,0.00045913627
18064,0.00045394912
18065,0.00044933282
18066,0.0004443741
18067,0.00043920745
18068,0.00043513044
18069,0.00043144164
18070,0.00042969052
18071,0.00042900094
18072,0.00042993232
18073,0.00043163841
18074,0.0004342315
18075,0.00043667803
18076,0.00043944977
18077,0.00044100714
18078,0.00044253565
18079,0.0004424001
18080,0.0004421834
18081,0.0004404572
18082,0.00043896836
18083,0.00043651392
18084,0.0004348119
18085,0.0004326792
18086,0.00043141167
18087,0.00043000036
18088,0.00042937166
18089,0.0004287108
18090,0.0004288265
18091,0.00042904576
18092,0.00043024187
18093,0.00043186767
18094,0.00043490864
18095,0.00043886097
18096,0.00044514978
18097,0.0004531224
18098,0.0004652673
18099,0.00048033847
18100,0.00050301
18101,0.0005299155
18102,0.0005699967
18103,0.00061209284
18104,0.0006728805
18105,0.00071979157
18106,0.0007814626
18107,0.00079160696
18108,0.0008002783
18109,0.00073270354
18110,0.00066736614
18111,0.00056844193
18112,0.0004988512
18113,0.00044916716
18114,0.000431052
18115,0.0004366666
18116,0.00045847826
18117,0.0004881507
18118,0.0005171898
18119,0.00054514734
18120,0.00055665156
18121,0.00056691206
18122,0.0005530669
18123,0.00054175826
18124,0.00051255606
18125,0.0004896397
18126,0.00046282285
18127,0.00044435033
18128,0.00043136353
18129,0.00042653418
18130,0.00042831444
18131,0.00043524912
18132,0.0004463393
18133,0.0004575645
18134,0.00047169416
18135,0.00048084374
18136,0.00049375265
18137,0.00049854734
18138,0.00050914387
18139,0.0005114986
18140,0.0005214304
18141,0.00052538107
18142,0.00053696125
18143,0.0005468742
18144,0.00056110596
18145,0.00058008963
18146,0.0005941332
18147,0.000619536
18148,0.0006234668
18149,0.0006408101
18150,0.00062083936
18151,0.0006108068
18152,0.0005669144
18153,0.0005322211
18154,0.0004884459
18155,0.0004579561
18156,0.00043728706
18157,0.00042963502
18158,0.00043173347
18159,0.00044117807
18160,0.0004536428
18161,0.00046690798
18162,0.00047949556
18163,0.00048753386
18164,0.000494597
18165,0.00049373845
18166,0.00049314636
18167,0.00048425808
18168,0.0004772215
18169,0.0004648654
18170,0.00045571948
18171,0.00044553884
18172,0.000439224
18173,0.00043466492
18174,0.00043374838
18175,0.00043502945
18176,0.00043943434
18177,0.00044507353
18178,0.0004538801
18179,0.0004626358
18180,0.00047564015
18181,0.00048721014
18182,0.0005049446
18183,0.0005190339
18184,0.00054101675
18185,0.00055520365
18186,0.000577178
18187,0.0005855212
18188,0.0005992818
18189,0.0005957213
18190,0.0005963741
18191,0.00058225787
18192,0.00057621085
18193,0.00056019996
18194,0.0005578751
18195,0.0005449072
18196,0.00054654875
18197,0.0005333974
18198,0.00053098786
18199,0.00051413267
18200,0.00050372875
18201,0.00048529805
18202,0.0004711924
18203,0.00045638485
18204,0.00044515973
18205,0.00043695964
18206,0.00043151568
18207,0.00042933592
18208,0.00042875632
18209,0.00043054728
18210,0.00043295062
18211,0.00043743063
18212,0.0004420071
18213,0.00044950395
18214,0.00045695237
18215,0.00046918023
18216,0.0004811658
18217,0.00050046673
18218,0.00051849533
18219,0.0005462887
18220,0.00056930503
18221,0.00060246966
18222,0.0006226145
18223,0.0006488784
18224,0.0006503103
18225,0.0006522403
18226,0.0006242927
18227,0.0005990289
18228,0.0005548152
18229,0.00052240875
18230,0.000487189
18231,0.00046664948
18232,0.0004504652
18233,0.00044426462
18234,0.00044233818
18235,0.00044529425
18236,0.00045169567
18237,0.00045953528
18238,0.0004712802
18239,0.00048074493
18240,0.0004952326
18241,0.00050224416
18242,0.0005151033
18243,0.0005151478
18244,0.0005210535
18245,0.00051187363
18246,0.0005081127
18247,0.0004922303
18248,0.00048148807
18249,0.00046504394
18250,0.00045344845
18251,0.00044166268
18252,0.0004339752
18253,0.0004284624
18254,0.000426022
18255,0.00042587725
18256,0.00042811362
18257,0.00043229165
18258,0.0004391717
18259,0.00044824387
18260,0.000462124
18261,0.00047909463
18262,0.00050590525
18263,0.0005354555
18264,0.0005836064
18265,0.0006254722
18266,0.0006941859
18267,0.0007239565
18268,0.00077307154
18269,0.00073605974
18270,0.0006991746
18271,0.0005962552
18272,0.00051143835
18273,0.00044343772
18274,0.00041624237
18275,0.0004245413
18276,0.0004565427
18277,0.0005004057
18278,0.00053553586
18279,0.00056579465
18280,0.0005615791
18281,0.00054921437
18282,0.00051024614
18283,0.0004750642
18284,0.0004418224
18285,0.00042294318
18286,0.00041745228
18287,0.00042364097
18288,0.00043690973
18289,0.00045317
18290,0.0004676832
18291,0.0004782607
18292,0.00048241805
18293,0.00048227736
18294,0.00047638261
18295,0.00047156832
18296,0.00046558576
18297,0.00046732379
18298,0.00047238442
18299,0.0004904872
18300,0.0005137749
18301,0.00055607385
18302,0.0005997532
18303,0.0006699313
18304,0.000722592
18305,0.00080206565
18306,0.0008201376
18307,0.0008471762
18308,0.000780013
18309,0.00071511953
18310,0.00060195936
18311,0.00051831064
18312,0.00045428702
18313,0.00042871287
18314,0.00043327888
18315,0.00045816228
18316,0.0004931227
18317,0.00052492484
18318,0.00055445096
18319,0.0005641763
18320,0.000572417
18321,0.0005557004
18322,0.00054220384
18323,0.0005103799
18324,0.00048549505
18325,0.00045712435
18326,0.00043784935
18327,0.00042516278
18328,0.0004205327
18329,0.00042244417
18330,0.0004286075
18331,0.0004374858
18332,0.0004463023
18333,0.0004557014
18334,0.00046145642
18335,0.00046760816
18336,0.000468012
18337,0.00046936155
18338,0.00046478864
18339,0.00046156818
18340,0.00045386178
18341,0.0004476718
18342,0.0004394186
18343,0.00043282035
18344,0.00042624996
18345,0.0004212823
18346,0.00041720734
18347,0.00041435118
18348,0.00041236373
18349,0.00041114923
18350,0.0004105221
18351,0.00041034757
18352,0.00041051683
18353,0.00041094754
18354,0.00041160255
18355,0.0004124453
18356,0.00041354867
18357,0.00041488447
18358,0.00041669537
18359,0.00041891454
18360,0.0004220801
18361,0.00042601916
18362,0.00043189732
18363,0.00043923827
18364,0.00045059022
18365,0.00046446983
18366,0.0004863869
18367,0.00051170937
18368,0.00055194175
18369,0.0005931289
18370,0.0006572718
18371,0.00070723146
18372,0.00077929976
18373,0.00080027804
18374,0.00082517776
18375,0.0007707872
18376,0.00071844703
18377,0.0006226288
18378,0.00056140136
18379,0.00050833845
18380,0.000496265
18381,0.00050026894
18382,0.0005202776
18383,0.00054519274
18384,0.0005572901
18385,0.00056882534
18386,0.0005549173
18387,0.00054497283
18388,0.0005177495
18389,0.0005022846
18390,0.0004818679
18391,0.00047072978
18392,0.00045816725
18393,0.00044780024
18394,0.00043687457
18395,0.00042855548
18396,0.00042477375
18397,0.00042681067
18398,0.00043480715
18399,0.00044455953
18400,0.00045582227
18401,0.00046104306
18402,0.00046374285
18403,0.00045819534
18404,0.0004517774
18405,0.00044286897
18406,0.00043771724
18407,0.0004353284
18408,0.00043732443
18409,0.0004420459
18410,0.00044798275
18411,0.0004567913
18412,0.00046542418
18413,0.0004823297
18414,0.0005010281
18415,0.0005377586
18416,0.0005757694
18417,0.000640129
18418,0.00068907905
18419,0.0007567946
18420,0.00076405506
18421,0.00076015346
18422,0.0006743351
18423,0.0005860073
18424,0.00048988126
18425,0.00043600283
18426,0.00042212327
18427,0.000440575
18428,0.00047623765
18429,0.0005131169
18430,0.00054826826
18431,0.000556901
18432,0.0005600919
18433,0.00052999315
18434,0.0005012519
18435,0.0004618702
18436,0.00043373916
18437,0.0004158988
18438,0.00041161483
18439,0.00041848645
18440,0.000432232
18441,0.0004484196
18442,0.00046034568
18443,0.00046882775
18444,0.0004679749
18445,0.00046414224
18446,0.00045439182
18447,0.0004447751
18448,0.00043466367
18449,0.000426327
18450,0.0004200788
18451,0.0004159944
18452,0.0004145637
18453,0.00041549152
18454,0.00041910406
18455,0.00042476156
18456,0.0004328674
18457,0.00044239665
18458,0.00045489304
18459,0.00046912758
18460,0.0004896282
18461,0.0005133058
18462,0.0005512344
18463,0.0005907115
18464,0.00065754785
18465,0.00070906576
18466,0.0007989587
18467,0.0008236758
18468,0.00087854255
18469,0.0008110955
18470,0.00075888814
18471,0.0006250015
18472,0.0005252108
18473,0.00044596207
18474,0.0004151775
18475,0.00042550144
18476,0.0004633151
18477,0.0005167073
18478,0.0005589125
18479,0.00060197583
18480,0.00060303824
18481,0.00060194527
18482,0.00056111533
18483,0.0005231766
18484,0.00047545013
18485,0.00044041872
18486,0.00041779122
18487,0.00041026928
18488,0.00041526352
18489,0.00042825664
18490,0.00044565427
18491,0.00046071492
18492,0.00047398248
18493,0.00047823944
18494,0.0004789232
18495,0.00047062835
18496,0.00046073756
18497,0.00044685113
18498,0.00043451
18499,0.00042334312
18500,0.00041541536
18501,0.00041041593
18502,0.0004083483
18503,0.00040856953
18504,0.00041048214
18505,0.00041351674
18506,0.00041697398
18507,0.0004209359
18508,0.00042439718
18509,0.00042836275
18510,0.00043116882
18511,0.0004347859
18512,0.00043674468
18513,0.00043995137
18514,0.00044130505
18515,0.00044440353
18516,0.00044577944
18517,0.00044950718
18518,0.00045191628
18519,0.0004575363
18520,0.00046269572
18521,0.00047212467
18522,0.00048279745
18523,0.00049876835
18524,0.0005191798
18525,0.0005445815
18526,0.0005795653
18527,0.00061303366
18528,0.00066128536
18529,0.0006859995
18530,0.00072296563
18531,0.0007022549
18532,0.0006832088
18533,0.0006084761
18534,0.00054513576
18535,0.0004833332
18536,0.00045427243
18537,0.00045303546
18538,0.00047675072
18539,0.00050403975
18540,0.0005342034
18541,0.000543605
18542,0.00054126594
18543,0.00051779655
18544,0.00048706573
18545,0.00045359728
18546,0.00042676125
18547,0.00041076555
18548,0.000406305
18549,0.00041146798
18550,0.00042253427
18551,0.00043626683
18552,0.00044784736
18553,0.00045739894
18554,0.00046001104
18555,0.00046055092
18556,0.00045474566
18557,0.0004502028
18558,0.00044402672
18559,0.00044296097
18560,0.00044503022
18561,0.00045511703
18562,0.00047069768
18563,0.0004979152
18564,0.0005294972
18565,0.00057908986
18566,0.0006245944
18567,0.0006939453
18568,0.0007348817
18569,0.0007931447
18570,0.0007870768
18571,0.0007820283
18572,0.0007088644
18573,0.00064500247
18574,0.00055811484
18575,0.0005011149
18576,0.00045806624
18577,0.0004420156
18578,0.0004448539
18579,0.00045960798
18580,0.00048310563
18581,0.0005038943
18582,0.0005271725
18583,0.0005368564
18584,0.00054986175
18585,0.0005414793
18586,0.0005369795
18587,0.0005117368
18588,0.0004907488
18589,0.00046146353
18590,0.0004390237
18591,0.00042084896
18592,0.00041082405
18593,0.00040804583
18594,0.0004111413
18595,0.00041851046
18596,0.00042756367
18597,0.00043807738
18598,0.0004463742
18599,0.00045508932
18600,0.00045919733
18601,0.00046365277
18602,0.00046273432
18603,0.00046212718
18604,0.00045694603
18605,0.00045220795
18606,0.00044499116
18607,0.00043887756
18608,0.00043240882
18609,0.0004276529
18610,0.00042354368
18611,0.0004211298
18612,0.00041932127
18613,0.00041885942
18614,0.00041858768
18615,0.00041939522
18616,0.0004200567
18617,0.00042177562
18618,0.00042321757
18619,0.00042591427
18620,0.00042831132
18621,0.0004323808
18622,0.00043611004
18623,0.000442212
18624,0.00044779014
18625,0.00045685
18626,0.0004648749
18627,0.00047806272
18628,0.0004888594
18629,0.0005069321
18630,0.0005193979
18631,0.00054094184
18632,0.00055121287
18633,0.00057090004
18634,0.00057302485
18635,0.00058346044
18636,0.0005746067
18637,0.00057459873
18638,0.0005613348
18639,0.0005617291
18640,0.00055512565
18641,0.00056834315
18642,0.0005704091
18643,0.0005946622
18644,0.0005945537
18645,0.00061253173
18646,0.0005965185
18647,0.0005904324
18648,0.0005565833
18649,0.0005278685
18650,0.0004906672
18651,0.00045992655
18652,0.00043611744
18653,0.00042112023
18654,0.00041623076
18655,0.0004193672
18656,0.00042991174
18657,0.00044460292
18658,0.0004651143
18659,0.0004833457
18660,0.00050765456
18661,0.00052064244
18662,0.00053940545
18663,0.000539288
18664,0.00054383464
18665,0.0005297593
18666,0.00052019017
18667,0.0004999438
18668,0.00048584185
18669,0.00047015178
18670,0.0004621149
18671,0.00045552346
18672,0.0004557642
18673,0.00045504115
18674,0.00045901426
18675,0.00045916368
18676,0.00046210425
18677,0.00046026442
18678,0.00045993214
18679,0.00045548752
18680,0.000451876
18681,0.00044562193
18682,0.00044010775
18683,0.0004334976
18684,0.00042787113
18685,0.00042227638
18686,0.00041786127
18687,0.00041405315
18688,0.00041141635
18689,0.00040957791
18690,0.00040881796
18691,0.00040894435
18692,0.00041022175
18693,0.00041265588
18694,0.00041686321
18695,0.00042299763
18696,0.0004327403
18697,0.0004460761
18698,0.00046739925
18699,0.0004949588
18700,0.00053943065
18701,0.0005911009
18702,0.00067325466
18703,0.0007484486
18704,0.0008590494
18705,0.0009030138
18706,0.00094897015
18707,0.0008604809
18708,0.0007533425
18709,0.0005910321
18710,0.00047755864
18711,0.00041949473
18712,0.0004233134
18713,0.00046866585
18714,0.00053204765
18715,0.00059133105
18716,0.000614996
18717,0.0006146171
18718,0.0005716285
18719,0.00052350113
18720,0.00047026912
18721,0.00043660615
18722,0.00041986007
18723,0.00042091208
18724,0.00043364914
18725,0.00045196878
18726,0.0004689257
18727,0.00047811223
18728,0.0004807295
18729,0.00047302103
18730,0.0004628339
18731,0.00044718193
18732,0.00043550713
18733,0.00042426217
18734,0.000417977
18735,0.00041462347
18736,0.00041436334
18737,0.0004158467
18738,0.0004182713
18739,0.0004211304
18740,0.0004238403
18741,0.00042665604
18742,0.0004285432
18743,0.00043151446
18744,0.00043261863
18745,0.0004357181
18746,0.00043701084
18747,0.0004412867
18748,0.0004442816
18749,0.00045211057
18750,0.00045980586
18751,0.00047582653
18752,0.000493624
18753,0.0005245427
18754,0.00056017714
18755,0.00061252835
18756,0.0006687069
18757,0.000733674
18758,0.00078347727
18759,0.00080527796
18760,0.0007797285
18761,0.00069978694
18762,0.0005919304
18763,0.00048749225
18764,0.00042068848
18765,0.00040324958
18766,0.0004270625
18767,0.00047327665
18768,0.00051929685
18769,0.0005497952
18770,0.00055206945
18771,0.0005298134
18772,0.0004903603
18773,0.0004495521
18774,0.000419772
18775,0.00040658633
18776,0.0004091354
18777,0.00042153627
18778,0.00043735045
18779,0.00044923814
18780,0.00045541787
18781,0.0004527532
18782,0.00044515336
18783,0.00043361227
18784,0.00042255002
18785,0.00041379206
18786,0.0004086815
18787,0.00040730138
18788,0.00040867503
18789,0.00041166847
18790,0.00041562552
18791,0.000419065
18792,0.0004226134
18793,0.000424387
18794,0.0004263772
18795,0.00042659586
18796,0.00042832358
18797,0.0004294818
18798,0.00043445773
18799,0.00044077885
18800,0.0004547748
18801,0.00047240016
18802,0.0005042829
18803,0.00054095435
18804,0.00060105306
18805,0.00065913284
18806,0.00074587367
18807,0.00079852267
18808,0.00086454576
18809,0.00083942135
18810,0.0008043377
18811,0.0006837939
18812,0.00058234355
18813,0.0004851985
18814,0.00043738645
18815,0.000427838
18816,0.00044833726
18817,0.0004848541
18818,0.0005197224
18819,0.0005499431
18820,0.00055469776
18821,0.0005551856
18822,0.00053068664
