step,loss_pde,loss_bc,loss_u,loss_q
52200,0.053218096,0.014976029,0.43302506,0.0054604122
52300,0.053444535,0.0149408365,0.4329841,0.005401077
52400,0.05701433,0.014932866,0.43299153,0.0053816643
52500,0.19977866,0.015075335,0.43312332,0.0066905012
52600,0.06070053,0.014926718,0.43291634,0.0053372746
52700,0.0354237,0.0149098905,0.43289417,0.0052819415
52800,0.1521162,0.014821488,0.4327876,0.0056124004
52900,0.058020785,0.014961831,0.43292195,0.005323136
53000,0.044710234,0.014845255,0.4328045,0.005342452
53100,0.0722985,0.0149440635,0.4328686,0.005375288
53200,0.026600862,0.014873695,0.43280277,0.0051798327
53300,0.023644175,0.014878328,0.43281457,0.005147663
53400,0.035554655,0.014844764,0.43275756,0.005126592
53500,0.15246576,0.0148097165,0.43265244,0.005346268
53600,0.054953303,0.01488096,0.4327697,0.005148271
53700,0.021492662,0.014848475,0.4327212,0.005046728
53800,0.029626181,0.014814774,0.43267882,0.0050363694
53900,0.024902763,0.01484967,0.4327072,0.0050333124
54000,0.023217434,0.014815593,0.43266514,0.004981845
54100,0.055216588,0.014880903,0.4327023,0.00524646
54200,0.088203266,0.014872956,0.43274164,0.005459894
54300,0.03656507,0.014842718,0.4326618,0.0050494606
54400,0.049426783,0.014831772,0.4326369,0.00503419
54500,0.28712773,0.014653292,0.4324583,0.005408006
54600,0.09638521,0.014670773,0.4324339,0.0054105236
54700,0.028794091,0.014783928,0.43255752,0.0048640473
54800,0.06406516,0.014722139,0.43247858,0.004835451
54900,0.027916813,0.014721739,0.432449,0.004855935
55000,0.21304832,0.01487442,0.4325818,0.005539346
55100,0.029659407,0.014745581,0.4324598,0.004798727
55200,0.029440831,0.014706509,0.4324039,0.004751718
55300,0.47091,0.014677532,0.43225795,0.005425891
55400,0.021442434,0.01472023,0.4323944,0.0046934756
55500,0.14405872,0.014592941,0.43225282,0.005250861
55600,0.038739227,0.014703984,0.43237537,0.0046648923
55700,0.026502771,0.01471983,0.4323624,0.0046921666
55800,0.03252848,0.014640799,0.4322829,0.004690242
55900,0.022057176,0.014673924,0.43230268,0.0045968867
56000,0.020421058,0.014679459,0.43227726,0.0045838887
56100,0.022743529,0.014691068,0.4322816,0.0045900354
56200,0.03907932,0.014701608,0.4322925,0.004695656
56300,0.047555503,0.014669819,0.43223932,0.004572185
56400,0.040461507,0.014664025,0.43223608,0.004584313
56500,0.034996014,0.014638514,0.43217215,0.0044972934
56600,0.02300205,0.014643947,0.43219414,0.0044966
56700,0.32633895,0.01477282,0.4323074,0.0055057984
56800,0.019824289,0.014612627,0.4321194,0.004434084
56900,0.03837866,0.014637304,0.43214348,0.004478903
57000,0.11860809,0.014603064,0.43214208,0.004521946
57100,0.030079719,0.014629965,0.4321211,0.0044731903
57200,0.09940367,0.01468079,0.43216476,0.0047609564
57300,0.3214813,0.014627481,0.43204844,0.0043857605
57400,0.09251613,0.0146504035,0.4321314,0.0048965607
57500,0.038855456,0.014551561,0.43198583,0.0043436317
57600,0.045200884,0.014583174,0.43202785,0.004393564
57700,0.06796795,0.014442346,0.43187454,0.004645923
57800,0.01874084,0.0145433545,0.431952,0.0042598625
57900,0.04671976,0.0144934105,0.4318899,0.004318191
58000,0.019301452,0.014550711,0.43191585,0.004236472
58100,0.041089647,0.014578047,0.4319613,0.004405671
58200,0.022088358,0.01450824,0.43186665,0.0042044315
58300,0.022139901,0.014518017,0.43186086,0.0041824584
58400,0.079787016,0.014570322,0.4319311,0.004510338
58500,0.025052175,0.014501793,0.43181324,0.004152315
58600,0.1828105,0.014622194,0.43193102,0.004812315
58700,0.054475766,0.014493189,0.43179724,0.0041348124
58800,0.029121717,0.0144488765,0.4317277,0.0041590193
58900,0.020746887,0.014472311,0.43177006,0.0040903296
59000,0.25440025,0.014451195,0.43175393,0.004198577
59100,0.137564,0.014359273,0.4316324,0.0043458557
59200,0.033378392,0.0145041775,0.43175504,0.0041848193
59300,0.028136104,0.014433716,0.43166754,0.00403321
59400,0.029021654,0.014483928,0.43171296,0.004116608
59500,0.15200113,0.014460738,0.43165687,0.0041916696
59600,0.02076131,0.014430952,0.4316253,0.003981978
59700,0.10237068,0.014367113,0.43154597,0.004076828
59800,0.021379761,0.0143953655,0.43157628,0.0039680363
59900,0.33778316,0.014585847,0.43170673,0.0051789894
60000,0.034681756,0.014412942,0.43155202,0.003930055
60100,0.020933427,0.014395883,0.431549,0.003910675
60200,0.055791847,0.014372691,0.43152875,0.0039608977
60300,0.04915904,0.014451342,0.43159294,0.004180313
60400,0.04770376,0.014378843,0.43146896,0.003891171
60500,0.026386954,0.014382093,0.43148932,0.00387504
60600,0.02175004,0.014371593,0.43145224,0.0038402802
60700,0.027350206,0.014393582,0.43146658,0.003858659
60800,0.109356835,0.01434703,0.4314599,0.0039006746
60900,0.018124903,0.014349523,0.43139973,0.0038003246
61000,0.021763582,0.014318457,0.43137923,0.0037912128
61100,0.021057064,0.014351299,0.4313979,0.0037934866
61200,0.032130223,0.014338088,0.43138036,0.003780713
61300,0.037018433,0.014289729,0.43131968,0.0037981952
61400,0.023314947,0.014292812,0.431291,0.0037781668
61500,0.11409381,0.014410215,0.43142232,0.004475642
61600,0.01834973,0.014297559,0.43127918,0.0037055316
61700,0.017432453,0.014303379,0.4312723,0.0036948316
61800,0.04450229,0.014277172,0.43124294,0.0037328182
61900,0.03285602,0.014281276,0.43123293,0.00367176
62000,0.15000673,0.01419359,0.43116906,0.003851669
62100,0.12219731,0.014155443,0.4310885,0.0042216955
62200,0.035595816,0.014283622,0.43121472,0.0036656624
62300,0.025671884,0.014282744,0.43119064,0.0036397604
62400,0.020824533,0.014234289,0.43113896,0.0036211158
62500,0.017459238,0.014257653,0.4311534,0.0035993634
62600,0.018857362,0.014252789,0.43112487,0.0035797637
62700,0.16647902,0.014209348,0.43113324,0.003709365
62800,0.2064841,0.014260493,0.43110564,0.0036103763
62900,0.24694332,0.014134239,0.43102327,0.00413347
63000,0.018156817,0.014232458,0.4310707,0.0035387608
63100,0.030454723,0.014160385,0.43100026,0.0035963457
63200,0.017014947,0.014204016,0.43102512,0.0035080195
63300,0.016663479,0.014209206,0.431015,0.0034960927
63400,0.06240502,0.0141919665,0.43101138,0.0035294844
63500,0.023311287,0.014203999,0.43098032,0.0034867888
63600,0.033022296,0.014214323,0.43098778,0.0035078626
63700,0.01699469,0.014172728,0.43094513,0.0034510603
63800,0.017298564,0.014162235,0.4309173,0.003441598
63900,0.053629078,0.014166572,0.430885,0.0034575567
64000,0.018707762,0.014167133,0.43088982,0.0034210116
64100,0.017252993,0.01415188,0.43087974,0.0034067533
64200,0.02712718,0.014191473,0.43090135,0.0034615574
64300,0.1524067,0.014184773,0.43083656,0.0035418896
64400,0.049834594,0.01418318,0.43088603,0.00353223
64500,0.09343604,0.014091465,0.43081096,0.0034808214
64600,0.057913437,0.014096587,0.43075958,0.0034222908
64700,0.1754279,0.013986189,0.43065876,0.0041640126
64800,0.1629602,0.014275166,0.4309223,0.0048370734
64900,0.018716162,0.014107475,0.43074682,0.0033213652
65000,0.02811838,0.014149699,0.43077832,0.0033883862
65100,0.03743757,0.014049294,0.43067256,0.0033791966
65200,0.020787999,0.014073418,0.43068406,0.003306651
65300,0.01910435,0.014096453,0.43068632,0.0032785144
65400,0.24663411,0.014274666,0.4308778,0.0055253427
65500,0.03156241,0.014041534,0.4306165,0.0033499931
65600,0.018224739,0.0140746785,0.43062854,0.00324538
65700,0.052596502,0.014103503,0.43067253,0.003376793
65800,0.045924705,0.014027962,0.43059278,0.0032670726
65900,0.030132666,0.014084744,0.43062332,0.0032506557
66000,0.24779731,0.014165392,0.430697,0.0039469264
66100,0.12781587,0.014133453,0.43061948,0.0036787733
66200,0.024323938,0.014001843,0.43050504,0.003246482
66300,0.0161053,0.014022572,0.43052638,0.0031773993
66400,0.01565875,0.014032888,0.43051872,0.003167024
66500,0.24533702,0.01382439,0.43025813,0.0054447907
66600,0.03748158,0.014002986,0.43049046,0.0031720232
66700,0.29708388,0.013859492,0.43032357,0.003968255
66800,0.04960014,0.014018514,0.43045256,0.0031635398
66900,0.017841896,0.013981941,0.43041548,0.0031411445
67000,0.01616831,0.014008117,0.43043724,0.0031131501
67100,0.015873618,0.013998172,0.43042427,0.0031061196
67200,0.023637816,0.014008187,0.43040532,0.003114106
67300,0.025958367,0.013945444,0.43036088,0.0030998134
67400,0.07097308,0.013958867,0.4303168,0.0031289768
67500,0.0153439,0.013964124,0.43033776,0.0030615388
67600,0.053369533,0.014005054,0.430365,0.0031865735
67700,0.04244547,0.014003243,0.43037075,0.003184271
67800,0.055789586,0.014019218,0.4303785,0.0032836518
67900,0.046225708,0.013912518,0.43023103,0.0031616911
68000,0.030892776,0.01395533,0.43026954,0.0030364818
68100,0.015548755,0.013926337,0.43025863,0.003007957
68200,0.0632313,0.013844444,0.43015805,0.0034246529
68300,0.055786513,0.013940475,0.43027288,0.0030754406
68400,0.014359101,0.013925544,0.43020776,0.0029779936
68500,0.059541296,0.013907885,0.43015695,0.0030187077
68600,0.06909338,0.013978758,0.43023872,0.0031057037
68700,0.022183588,0.013930649,0.43019626,0.002984477
68800,0.014998956,0.013904669,0.43014595,0.002945774
68900,0.015001696,0.013904517,0.43013987,0.0029350228
69000,0.058934357,0.013887024,0.43008456,0.0029689642
69100,0.019243078,0.01386679,0.43009037,0.0029331984
69200,0.01608665,0.013887185,0.43010363,0.0029116205
69300,0.014571212,0.01388062,0.4300926,0.0029066019
69400,0.017314365,0.0138798915,0.43006724,0.0028926935
69500,0.014228893,0.01386743,0.4300446,0.002886126
69600,0.014886676,0.013856857,0.43002713,0.0028781653
69700,0.01517099,0.013864913,0.43002793,0.0028716703
69800,0.014536639,0.013847151,0.42999557,0.0028664346
69900,0.15567774,0.013855861,0.4300419,0.0029721498
70000,0.014164219,0.013848827,0.42997646,0.0028429714
70100,0.041809727,0.0138905505,0.4300373,0.0030333672
70200,0.016709333,0.013815386,0.4299316,0.0028428813
70300,0.03976129,0.013810825,0.4299067,0.0028690815
70400,0.031683322,0.01382906,0.42989954,0.002824513
70500,0.06402722,0.013806088,0.42989206,0.0028942237
70600,0.024210684,0.013802861,0.42988053,0.0028063988
70700,0.046234578,0.013793087,0.4298804,0.002823001
70800,0.02877486,0.013815892,0.42987263,0.0028058237
70900,0.13966568,0.013746016,0.429815,0.0028468543
71000,0.06804836,0.013864516,0.429895,0.0029907846
71100,0.016300036,0.013777155,0.42979825,0.0027641081
71200,0.023767132,0.0137931295,0.42980063,0.0027572527
71300,0.025614243,0.013822472,0.42982793,0.0028182222
71400,0.01405566,0.013778138,0.42977995,0.0027379752
71500,0.107087374,0.0137017835,0.42967856,0.0030089065
71600,0.03280402,0.013805841,0.42978337,0.002775099
71700,0.029469572,0.01379638,0.42976037,0.0028053513
71800,0.013845625,0.013742763,0.4297093,0.002707376
71900,0.021021435,0.013720386,0.42966288,0.002757846
72000,0.021589803,0.013744353,0.42968035,0.002689856
72100,0.030214211,0.013782847,0.42971802,0.0027847115
72200,0.03514096,0.013749294,0.42968774,0.0027208547
72300,0.014014812,0.013722071,0.42963216,0.0026734548
72400,0.07859217,0.013661218,0.42958996,0.0027449608
72500,0.027022295,0.013727538,0.42961413,0.002676518
72600,0.013564134,0.013719591,0.42960072,0.0026468218
72700,0.032848995,0.013702367,0.42956907,0.002650957
72800,0.13620698,0.013611942,0.4294847,0.0028673047
72900,0.018976623,0.0136981495,0.42954615,0.0026302042
73000,0.09558963,0.013630121,0.42947283,0.0027586338
73100,0.017758923,0.013690068,0.42952782,0.0026151042
73200,0.05944924,0.013604784,0.429424,0.0028971422
73300,0.10624389,0.013643246,0.42948976,0.0027462526
73400,0.013184599,0.013675437,0.429486,0.002589808
73500,0.18195075,0.01379037,0.42957678,0.0030163068
73600,0.091428146,0.013574064,0.42933726,0.0032972088
73700,0.077978685,0.013673995,0.42947257,0.0026159487
73800,0.012789334,0.013665235,0.42943022,0.0025610167
73900,0.013333077,0.013658371,0.4294307,0.0025590595
74000,0.01779647,0.013653075,0.4294152,0.002561752
74100,0.01414904,0.013630641,0.4293743,0.0025556625
74200,0.021483982,0.013605055,0.4293392,0.002609479
74300,0.015592431,0.013634844,0.42936724,0.002531801
74400,0.014960762,0.013614408,0.42932525,0.0025452962
74500,0.016902503,0.01365355,0.42935726,0.0025514974
74600,0.0151665285,0.013638418,0.42933434,0.0025247412
74700,0.014981711,0.013637509,0.42932412,0.0025157642
74800,0.29506686,0.013419159,0.42909756,0.003861157
74900,0.22974901,0.013661407,0.42935842,0.0029428801
75000,0.014592897,0.013601171,0.42926586,0.0024860916
75100,0.012873643,0.013605276,0.42925778,0.002477859
75200,0.0153776305,0.013609214,0.4292522,0.0024827423
75300,0.017130455,0.01360944,0.4292381,0.0024690935
75400,0.018122865,0.013593495,0.42921993,0.0024617952
75500,0.023147311,0.013580032,0.4291759,0.002463016
75600,0.13444206,0.0135727385,0.429195,0.0024858098
75700,0.013270383,0.013580237,0.4291735,0.0024412293
75800,0.01837536,0.013596742,0.42918026,0.0024715567
75900,0.015831422,0.013573596,0.42915013,0.0024320257
76000,0.025247108,0.013540737,0.4290967,0.0024406652
76100,0.021585803,0.013541212,0.42907497,0.0024551682
76200,0.02002305,0.013564361,0.4291104,0.0024152165
76300,0.0924963,0.01346081,0.42901376,0.0026225941
76400,0.016371524,0.0135632185,0.4290838,0.0024042798
76500,0.048704278,0.013606626,0.42911607,0.002521502
76600,0.031187566,0.013538548,0.42906758,0.0024013931
76700,0.016615093,0.013556727,0.4290645,0.0024143266
76800,0.014558424,0.013520049,0.42900857,0.0023816496
76900,0.018990453,0.013530935,0.42902562,0.0023949519
77000,0.012755369,0.013532382,0.42900264,0.0023655354
77100,0.013704659,0.013514339,0.42898315,0.0023535655
77200,0.03866953,0.01347463,0.4289042,0.0024525009
77300,0.04930925,0.013561249,0.42900413,0.0024631065
77400,0.049906448,0.013460801,0.42890364,0.002386025
77500,0.03143147,0.0134626385,0.42888868,0.0023616704
77600,0.032692242,0.013482232,0.42890123,0.0023319952
77700,0.012318804,0.013493755,0.4289074,0.0023200416
77800,0.063647,0.013544648,0.42893657,0.0024125304
77900,0.23499018,0.013631121,0.4290119,0.0031182312
78000,0.013134218,0.01347199,0.42884985,0.002302633
78100,0.021720389,0.013486161,0.42885613,0.0023060103
78200,0.023773432,0.0134205865,0.42878166,0.0023781238
78300,0.12236721,0.013379023,0.42875212,0.0024710263
78400,0.21930517,0.013574618,0.42890728,0.0027903314
78500,0.022649994,0.013468382,0.42879793,0.0022984724
78600,0.018050015,0.013417158,0.428764,0.0022857008
78700,0.016711615,0.013446062,0.42878026,0.0022656303
78800,0.01257232,0.013428781,0.428739,0.0022660089
78900,0.020074423,0.013443743,0.42873287,0.0022562947
79000,0.023198176,0.013395411,0.4286767,0.0023585216
79100,0.014600128,0.013428495,0.42870876,0.0022408466
79200,0.025956087,0.013436767,0.4287168,0.0022565273
79300,0.015580639,0.013418465,0.42868978,0.0022326203
79400,0.011525206,0.013414499,0.42867032,0.0022248074
79500,0.01231843,0.013410709,0.42865366,0.0022222835
79600,0.014205842,0.013389101,0.42862293,0.0022347341
79700,0.036563795,0.013372059,0.42861846,0.0022297667
79800,0.03330466,0.01344831,0.42868108,0.0023406763
79900,0.019449119,0.013385576,0.4285928,0.0022079614
80000,0.072067544,0.013304552,0.42850497,0.0025101986
80100,0.012809481,0.0133819375,0.4285751,0.002194855
80200,0.079445526,0.013368354,0.42858663,0.0022408338
80300,0.016203394,0.013362971,0.42854157,0.0021912744
80400,0.014636952,0.013391025,0.42856756,0.0021964621
80500,0.032833092,0.013337381,0.42850184,0.002200657
80600,0.041473348,0.01339895,0.4285223,0.0021991266
80700,0.011318235,0.013362351,0.42849988,0.0021571277
80800,0.07853328,0.013415511,0.4285315,0.0023011765
80900,0.04110486,0.013380527,0.42852935,0.0022052568
81000,0.011804227,0.013346951,0.42846566,0.00214077
81100,0.033688284,0.013349843,0.42847112,0.0021524415
81200,0.15965845,0.013332083,0.42842826,0.002263948
81300,0.26720458,0.013474446,0.42854333,0.0027235504
81400,0.023463815,0.013333404,0.4283985,0.0021307622
81500,0.013906957,0.013317303,0.42839193,0.0021223878
81600,0.011631225,0.01333789,0.42839888,0.0021138496
81700,0.011011996,0.013324649,0.4283854,0.0021071967
81800,0.07213303,0.013297248,0.42833844,0.0021860949
81900,0.011371786,0.013314707,0.42834696,0.0020978905
82000,0.013818737,0.01332857,0.42835978,0.0021084934
82100,0.012471428,0.013299752,0.42832476,0.0020893628
82200,0.058088295,0.013204796,0.42821866,0.002424323
82300,0.08427309,0.013325081,0.42830247,0.0021619177
82400,0.08076078,0.013393448,0.4283773,0.0025059017
82500,0.012684541,0.013303046,0.42828426,0.0020705594
82600,0.013477176,0.013296413,0.42826256,0.002065126
82700,0.22670735,0.013404372,0.4283438,0.0025694445
82800,0.01172838,0.013290413,0.42824268,0.002054617
82900,0.16116777,0.013266158,0.4282355,0.0021110997
83000,0.016691623,0.013270988,0.4282036,0.0020500326
83100,0.011194657,0.013264588,0.42820445,0.0020425841
83200,0.031782262,0.013275144,0.42819718,0.0020555682
83300,0.028755452,0.01326174,0.42817757,0.0020442721
83400,0.012459918,0.0132423015,0.42814943,0.0020368027
83500,0.032282908,0.013301337,0.42820016,0.002099764
83600,0.012299083,0.01325937,0.42814228,0.0020183239
83700,0.08515282,0.013259876,0.42816794,0.0020637317
83800,0.016464124,0.013201296,0.42808878,0.0020478696
83900,0.02671444,0.013231177,0.42810145,0.0020140237
84000,0.016627645,0.013256635,0.42810914,0.0020211702
84100,0.26440412,0.013390086,0.42824334,0.0030571627
84200,0.049774524,0.013184577,0.42799464,0.0021630789
84300,0.029763598,0.013178773,0.4280247,0.0020348928
84400,0.023365388,0.013250497,0.42808586,0.0020853814
84500,0.012167278,0.013224605,0.42803833,0.0019851706
84600,0.05983969,0.013164482,0.4279806,0.002006648
84700,0.056928944,0.013153895,0.42795882,0.0020908176
84800,0.016863484,0.01317742,0.42797682,0.0019815026
84900,0.012604536,0.013209317,0.4279808,0.0019596615
85000,0.059135716,0.013132918,0.42790622,0.0020691035
85100,0.013476986,0.013211276,0.42798185,0.0019829771
85200,0.027133318,0.013139219,0.42788476,0.0020871302
85300,0.02489027,0.013171495,0.42793435,0.0019547648
85400,0.15487288,0.0130567,0.42779306,0.0025262532
85500,0.013393216,0.013167169,0.42789957,0.001934979
85600,0.01413823,0.013190606,0.42789623,0.0019403723
85700,0.04552416,0.013116365,0.4278069,0.0021274376
85800,0.011569191,0.013168804,0.4278655,0.0019199926
85900,0.012736727,0.013164456,0.42786667,0.001919157
86000,0.013195508,0.01317651,0.42785996,0.0019228958
86100,0.012189204,0.013153429,0.42782548,0.0019072606
86200,0.013395566,0.013161164,0.4278433,0.0019323959
86300,0.010929003,0.01314214,0.42779756,0.0018996248
86400,0.09867656,0.013105796,0.4277796,0.0020270676
86500,0.07135409,0.013162125,0.42778277,0.0019216421
86600,0.18709098,0.013324342,0.42796198,0.0035014388
86700,0.03749532,0.013133381,0.42776817,0.0019050844
86800,0.012213571,0.013119754,0.42773053,0.0018819784
86900,0.017299345,0.013114431,0.4277286,0.0018885465
87000,0.011837111,0.013135876,0.4277354,0.0018787486
87100,0.06942491,0.013177697,0.42775923,0.0019690802
87200,0.06384769,0.013187884,0.42777953,0.0020626497
87300,0.0127778845,0.013124978,0.4277,0.0018653808
87400,0.019365733,0.013123606,0.4276886,0.0018812792
87500,0.017267058,0.013086083,0.42766127,0.0018609432
87600,0.013153882,0.01308152,0.4276349,0.0018565427
87700,0.054042097,0.013077904,0.42761725,0.0018545542
87800,0.013294889,0.013096888,0.42764395,0.0018498414
87900,0.060362376,0.013148721,0.4276703,0.0019576403
88000,0.024717277,0.013104334,0.4276291,0.0018674069
88100,0.027186971,0.013089547,0.42759672,0.001850293
88200,0.058858484,0.012996434,0.42750174,0.002226348
88300,0.012180934,0.013089193,0.4275809,0.0018276534
88400,0.014934696,0.01308069,0.4275785,0.0018301639
88500,0.01232549,0.013059347,0.4275344,0.0018193129
88600,0.009883705,0.013065695,0.42754057,0.0018083475
88700,0.011005111,0.013045842,0.4275167,0.0018077553
88800,0.014648017,0.013064006,0.42753276,0.0018267146
88900,0.01805786,0.0130245555,0.42747054,0.0018134031
89000,0.09028931,0.012932613,0.4273629,0.0023609987
89100,0.012802921,0.013051083,0.4274797,0.0017922507
89200,0.22801456,0.013121979,0.4275073,0.001919014
89300,0.12572554,0.013066126,0.42742866,0.0019041757
89400,0.009595786,0.013034398,0.42743567,0.0017765715
89500,0.010525632,0.01303168,0.42742857,0.001774325
89600,0.010440282,0.0130182095,0.42740634,0.0017734913
89700,0.009614628,0.013023126,0.42740187,0.0017657174
89800,0.012399161,0.013024527,0.4273889,0.0017629655
89900,0.01895714,0.013042948,0.4273998,0.00177962
90000,0.012205091,0.013028257,0.42738247,0.0017635343
90100,0.009942469,0.013011908,0.42736176,0.0017519664
90200,0.009837246,0.0130046345,0.4273422,0.0017468958
90300,0.0104130795,0.012999092,0.42732868,0.0017447297
90400,0.0735213,0.012905615,0.4272249,0.0021844574
90500,0.01804092,0.013036542,0.42735562,0.0018197596
90600,0.019197026,0.013002763,0.42730048,0.0017406638
90700,0.018580742,0.012972069,0.42727613,0.0017349356
90800,0.028440788,0.013000517,0.42728817,0.0017422765
90900,0.055617396,0.013068466,0.42735282,0.0020382043
91000,0.028584559,0.01298267,0.42726007,0.001738883
91100,0.055525146,0.01300827,0.42725962,0.001824976
91200,0.011970306,0.012993394,0.427245,0.0017309423
91300,0.010789523,0.012978354,0.42722595,0.0017100334
91400,0.11428648,0.012873104,0.4271342,0.002065735
91500,0.05929306,0.012878803,0.42709222,0.0019689135
91600,0.024345605,0.012962896,0.42717296,0.00170255
91700,0.0147526665,0.012933464,0.4271494,0.0017210498
91800,0.009527573,0.012956252,0.42716566,0.0016929819
91900,0.044947762,0.012892098,0.4271156,0.0017493031
92000,0.019190248,0.012917077,0.42712077,0.0017151877
92100,0.030964699,0.012942474,0.4271021,0.0016932428
92200,0.009208739,0.012944018,0.42711446,0.0016771276
92300,0.00954819,0.012931428,0.4271037,0.0016724089
92400,0.10317137,0.012853378,0.42699912,0.0018543598
92500,0.012747426,0.012911149,0.42705435,0.0016890235
92600,0.035751287,0.01290412,0.42702284,0.0017105669
92700,0.014718122,0.012898521,0.42703444,0.0016780357
92800,0.010352564,0.012927437,0.42705426,0.0016606589
92900,0.060568072,0.012846074,0.4269974,0.0017354591
93000,0.035342213,0.012915332,0.42701066,0.001665961
93100,0.035892386,0.012874026,0.4269846,0.0016677792
93200,0.025394894,0.012855822,0.42695016,0.0017481783
93300,0.017650373,0.012911589,0.42699695,0.0016591442
93400,0.013097559,0.012876999,0.42694947,0.0016600477
93500,0.00914376,0.012895257,0.42696235,0.0016328227
93600,0.01626513,0.012916183,0.42697653,0.001647317
93700,0.06289074,0.012809944,0.42685458,0.0019253705
93800,0.018975101,0.012895503,0.42695865,0.0016417224
93900,0.011619229,0.012863996,0.42691427,0.0016295065
94000,0.036971007,0.012910916,0.42695653,0.0016973383
94100,0.0095386915,0.012874476,0.4269013,0.0016140293
94200,0.048156194,0.01291218,0.4269221,0.0016454267
94300,0.030564114,0.012823633,0.4268317,0.0016720329
94400,0.010011075,0.012868059,0.42686954,0.0016074023
94500,0.07761879,0.01296562,0.42698005,0.0023116635
94600,0.0128716575,0.012845094,0.42683867,0.0016066573
94700,0.009033704,0.012854774,0.4268288,0.0015948381
94800,0.17110455,0.012880426,0.42680216,0.0017393996
94900,0.1654391,0.012903838,0.4268882,0.0020320725
95000,0.01737317,0.012816982,0.4267751,0.0016028016
95100,0.0147244055,0.012854028,0.42679393,0.0015850693
95200,0.012282601,0.012851412,0.42677626,0.0015862325
95300,0.018076686,0.012871865,0.4268042,0.001644546
95400,0.01002912,0.012848983,0.4267707,0.0015872122
95500,0.014034919,0.012810158,0.4267157,0.0015847927
95600,0.008762356,0.012821883,0.42672822,0.0015667183
95700,0.010821008,0.012815013,0.4267174,0.0015653258
95800,0.13506764,0.012731379,0.42660066,0.0018153276
95900,0.03471323,0.012852161,0.42673543,0.0016297586
96000,0.010799988,0.012801623,0.42668313,0.0015575632
96100,0.06308295,0.012868491,0.42673373,0.0017169989
96200,0.009849029,0.0128206285,0.4266754,0.001556345
96300,0.00987409,0.012815949,0.42667228,0.0015598736
96400,0.009070896,0.0128018595,0.4266435,0.0015419931
96500,0.0119450595,0.012784684,0.42662352,0.0015491252
96600,0.008999028,0.012787935,0.42661732,0.0015370977
96700,0.01779605,0.012834485,0.42664722,0.0016170028
96800,0.013245741,0.012786075,0.42659193,0.0015387433
96900,0.024220096,0.012819147,0.4266345,0.0015857297
97000,0.008668821,0.012780987,0.4265731,0.0015243046
97100,0.015890373,0.01277974,0.42656165,0.001526633
97200,0.02239974,0.0127568105,0.42651471,0.0015861262
97300,0.016771602,0.012724575,0.42650318,0.0015832145
97400,0.013991368,0.012767599,0.42654762,0.0015182862
97500,0.07388248,0.012658838,0.42640704,0.0021994323
97600,0.011986493,0.012785106,0.42652932,0.0015247562
97700,0.11698669,0.012777804,0.426492,0.0016161597
97800,0.12484472,0.012842554,0.4265665,0.0017482898
97900,0.014522827,0.012750988,0.42648268,0.0015020742
98000,0.060250007,0.012742702,0.42644224,0.0015464928
98100,0.0476235,0.012709949,0.4264464,0.0015564759
98200,0.010038381,0.012753265,0.4264533,0.0014926941
98300,0.06552307,0.012634498,0.4263151,0.0020263859
98400,0.017139215,0.012740598,0.4264421,0.0015176986
98500,0.011509077,0.012753088,0.4264366,0.0015024308
98600,0.05533613,0.01275303,0.42641082,0.0014846623
98700,0.01120809,0.012709274,0.42636612,0.0014925795
98800,0.12350102,0.012660641,0.42633194,0.0015607392
98900,0.016953541,0.012685453,0.4263208,0.0015436297
99000,0.021278333,0.01269135,0.4263169,0.0015259191
99100,0.017740514,0.012740555,0.42638,0.0015009225
99200,0.0083556175,0.012716648,0.4263394,0.001464175
99300,0.015378645,0.012739992,0.42635667,0.0015169762
99400,0.022245854,0.012697136,0.4263065,0.0014566609
99500,0.04837904,0.012719584,0.42628872,0.0014867946
99600,0.05036703,0.01261058,0.42619658,0.0018450521
99700,0.0136934975,0.012670691,0.42625418,0.0014784597
99800,0.06610735,0.012789302,0.42638007,0.0020007964
99900,0.008964016,0.012701419,0.42626923,0.0014469788
100000,0.057844725,0.012643304,0.426211,0.0014663696
