iter,total_loss,loss_u,loss_k
1877,0.0018843025,0.00054389663,6.7630585e-06
1878,0.0018837329,0.00054329407,6.73725e-06
1879,0.0018837347,0.00054330344,6.73764e-06
1880,0.0018832874,0.0005424697,6.739529e-06
1881,0.0018832225,0.00053939625,6.7473875e-06
1882,0.0018829108,0.00054080604,6.7435913e-06
1883,0.0018819061,0.0005407526,6.7439705e-06
1884,0.0018807565,0.00054116227,6.746958e-06
1885,0.0018806142,0.00054096745,6.745994e-06
1886,0.0018787665,0.0005397344,6.738547e-06
1887,0.0019031942,0.00054455624,6.7146493e-06
1888,0.001878753,0.0005396719,6.7379174e-06
1889,0.0018778155,0.00053954613,6.7477004e-06
1890,0.0018759251,0.00053934957,6.7872593e-06
1891,0.0019113421,0.0005456671,6.994821e-06
1892,0.0018758965,0.00053936004,6.7926494e-06
1893,0.0018733381,0.00053487526,6.693408e-06
1894,0.0019140025,0.000521185,6.3341267e-06
1895,0.0018733325,0.0005347153,6.689748e-06
1896,0.0018722458,0.000531247,6.6918915e-06
1897,0.0018888975,0.0005194897,6.701697e-06
1898,0.0018722443,0.0005311777,6.691939e-06
1899,0.001871386,0.00053087005,6.7002056e-06
1900,0.0018693779,0.0005297744,6.733886e-06
1901,0.0018933278,0.00052750163,6.9165294e-06
1902,0.0018692133,0.00052941084,6.74708e-06
1903,0.0018675658,0.00053164305,6.7981573e-06
1904,0.0018804253,0.00054162554,7.004991e-06
1905,0.0018674491,0.00053244224,6.8159397e-06
1906,0.0018672833,0.0005350945,6.884694e-06
1907,0.0018666466,0.0005337737,6.85215e-06
1908,0.0018661787,0.0005337141,6.8520594e-06
1909,0.0018667546,0.00053386687,6.852134e-06
1910,0.0018659342,0.00053369615,6.8520103e-06
1911,0.001865353,0.0005342707,6.847846e-06
1912,0.001865925,0.0005367278,6.8319737e-06
1913,0.0018650224,0.0005351669,6.841706e-06
1914,0.0018647324,0.00053563144,6.83928e-06
1915,0.0018643793,0.00053764234,6.8298095e-06
1916,0.0018643449,0.00053716317,6.831933e-06
1917,0.0018634268,0.0005369266,6.8338977e-06
1918,0.0018614789,0.0005362686,6.8422264e-06
