epoch,total,pde,ic,bc,loss_u,loss_k
407,0.0020317973103374243,0.00012473820243030787,3.0488290576613508e-05,1.0138533980352804e-05,0.0017847736598923802,8.165866893250495e-05
408,0.002028540475293994,0.0001326478086411953,3.288260268163867e-05,1.0547704732744023e-05,0.0017717521404847503,8.071035699686036e-05
409,0.0020283814519643784,0.00011605009785853326,3.5848450352204964e-05,7.539261332567548e-06,0.001788883120752871,8.006060670595616e-05
410,0.00202645780518651,0.00012318638619035482,3.4189804864581674e-05,8.492265806125943e-06,0.001780206453986466,8.038289524847642e-05
411,0.0020234608091413975,0.0001244513114215806,3.1912637496134266e-05,8.911832082958426e-06,0.0017781512578949332,8.00338966655545e-05
412,0.0020222922321408987,0.00013372907415032387,4.033659570268355e-05,1.381846141157439e-05,0.001755222794599831,7.91853090049699e-05
413,0.002021005842834711,0.0001275950635317713,3.563550490071066e-05,1.0697255675040651e-05,0.0017674618866294622,7.961611117934808e-05
414,0.0020191825460642576,0.00011389305291231722,4.324795736465603e-05,8.854509360389784e-06,0.0017737647285684943,7.942227966850623e-05
415,0.002065264154225588,0.00014193271636031568,4.1138297092402354e-05,3.4804772440111265e-05,0.001769942115060985,7.744616596028209e-05
416,0.0020173704251646996,0.000115295966679696,4.0868424548534676e-05,1.0434097930556163e-05,0.0017716678557917476,7.910401473054662e-05
417,0.0020141766872256994,0.00011757984611904249,3.9639155147597194e-05,9.921365744958166e-06,0.001767657813616097,7.93783983681351e-05
418,0.002028652234002948,0.00015445549797732383,3.643642776296474e-05,1.556161259941291e-05,0.0017437872011214495,7.841162732802331e-05
419,0.0020113145001232624,0.00012335040082689375,3.774329161387868e-05,1.063286435964983e-05,0.0017604930326342583,7.909479609224945e-05
420,0.002006051829084754,0.00011203933536307886,3.2525731512578204e-05,1.0499087693460751e-05,0.0017721450421959162,7.884270598879084e-05
421,0.0020025623962283134,0.00011043589620385319,4.0277162042912096e-05,8.692785741004627e-06,0.0017646979540586472,7.845862273825333e-05
422,0.0019995803013443947,0.00011569132038857788,4.465239908313379e-05,1.13863288788707e-05,0.0017500085523352027,7.784178160363808e-05
423,0.001998382853344083,0.00010233413195237517,3.341862975503318e-05,6.476984708569944e-06,0.0017782154027372599,7.793783152010292e-05
424,0.0019939583726227283,0.00011368329433025792,3.675414700410329e-05,8.239736416726373e-06,0.0017580908024683595,7.7190445153974e-05
425,0.0019920687191188335,0.00011250069655943662,4.122650716453791e-05,8.906928087526467e-06,0.0017524859867990017,7.694870146224275e-05
426,0.0019886416848748922,0.00010978442878695205,4.0276838262798265e-05,7.645679033885244e-06,0.0017543380381539464,7.659674156457186e-05
427,0.0019854751881211996,0.00010914167069131508,3.784698128583841e-05,8.133831215673126e-06,0.0017544316360726953,7.592097244923934e-05
428,0.0019832439720630646,0.00012301583774387836,4.3061681935796514e-05,7.025357263046317e-06,0.0017356458120048046,7.449524127878249e-05
429,0.00198146584443748,0.00011320353951305151,3.9759441278874874e-05,7.26044163457118e-06,0.0017460172530263662,7.522508531110361e-05
430,0.001979528460651636,0.00011419298243708909,5.4656531574437395e-05,5.435208549897652e-06,0.001731120515614748,7.41233307053335e-05
431,0.0019772863015532494,0.00011204682232346386,4.564757546177134e-05,5.9424846767797135e-06,0.0017389804124832153,7.46690493542701e-05
432,0.0019847687799483538,0.0001328685466432944,5.6793083786033094e-05,1.0380874300608411e-05,0.0017116308445110917,7.309541979338974e-05
433,0.0019746338948607445,0.00011468719458207488,4.8573649110039696e-05,6.925284196768189e-06,0.0017303163185715675,7.413139974232763e-05
434,0.001972236204892397,0.0001150870812125504,4.4632888602791354e-05,5.855266863363795e-06,0.0017327022505924106,7.395866850856692e-05
435,0.0019910531118512154,0.000145565572893247,5.3265666792867705e-05,1.0885677511396352e-05,0.0017088690074160695,7.246713357744738e-05
436,0.0019715032540261745,0.00011792062286986038,4.555630584945902e-05,6.169133030198282e-06,0.0017281451728194952,7.371192623395473e-05
437,0.001970189856365323,0.00012376019731163979,4.811138933291659e-05,6.1170444496383425e-06,0.0017185509204864502,7.365025521721691e-05
438,0.0019689814653247595,0.00012669901479966938,4.675656236940995e-05,5.73306988371769e-06,0.0017162042204290628,7.358847506111488e-05
439,0.00196625292301178,0.00013471863348968327,3.8971633330220357e-05,5.986996711726533e-06,0.0017131544882431626,7.342126627918333e-05
440,0.0019683127757161856,0.00014058937085792422,3.917696085409261e-05,6.131420832389267e-06,0.0017090560868382454,7.335891859838739e-05
441,0.001964610069990158,0.00013543378736358136,3.859918797388673e-05,5.8292580433771946e-06,0.0017113499343395233,7.339794683502987e-05
442,0.0019614261109381914,0.0001310342486249283,3.844807724817656e-05,6.7071400735585485e-06,0.0017118628602474928,7.33736960683018e-05
443,0.001957820262759924,0.0001250457135029137,3.8026581023586914e-05,7.716766049270518e-06,0.0017135197995230556,7.3511284426786e-05
444,0.001954148756340146,0.00011320385237922892,3.765557266888209e-05,1.2972462172911037e-05,0.0017161855939775705,7.413131243083626e-05
445,0.0019504103111103177,0.0001056117907864973,4.064398672198877e-05,1.1750668818422128e-05,0.0017183382296934724,7.40656687412411e-05
446,0.0019477938767522573,0.00010235684749204665,3.836715768557042e-05,1.2165189218649175e-05,0.001721649430692196,7.325522165047005e-05
447,0.0019444682402536273,8.877675281837583e-05,3.921828101738356e-05,9.456380212213844e-06,0.0017343716463074088,7.264511077664793e-05
448,0.0019403713522478938,9.127845987677574e-05,3.913913678843528e-05,1.0240185474685859e-05,0.0017278485465794802,7.186499715317041e-05
449,0.0019347973866388202,9.620974014978856e-05,2.9369934054557234e-05,1.0172105248784646e-05,0.0017289981478825212,7.004748476902023e-05
450,0.001932813785970211,9.915718692354858e-05,3.058957008761354e-05,1.407167383149499e-05,0.0017198431305587292,6.915215635672212e-05
451,0.0019302178407087922,9.432251681573689e-05,2.858614971046336e-05,1.1200918379472569e-05,0.0017265024362131953,6.960576865822077e-05
452,0.0019284263253211975,9.191370918415487e-05,2.8524846129585057e-05,1.1106103556812741e-05,0.001727586262859404,6.929540541023016e-05
453,0.0019258008105680346,9.741017856867984e-05,2.7048545234720223e-05,1.0618308806442656e-05,0.001721986336633563,6.873739039292559e-05
454,0.0019207430304959416,0.00011516139784362167,3.089404708589427e-05,1.218888701259857e-05,0.0016951642464846373,6.733447662554681e-05
455,0.0019183760741725564,0.00011243265180382878,2.880171814467758e-05,1.1232697943341918e-05,0.0016990142175927758,6.689476867904887e-05
456,0.001914484309963882,0.0001184978973469697,2.408645195828285e-05,7.19291165296454e-06,0.0016982051311060786,6.650185241596773e-05
457,0.0019109820714220405,0.00012233677261974663,3.0171158869052306e-05,1.1230260497541167e-05,0.0016820974415168166,6.514649430755526e-05
458,0.0019076375756412745,0.00011372551671229303,3.3515654649818316e-05,1.0743894563347567e-05,0.0016841843025758862,6.54682662570849e-05
459,0.0019042477943003178,0.00012231139407958835,3.403535083634779e-05,1.18034922707011e-05,0.0016715405508875847,6.455691618612036e-05
460,0.0018988976953551173,0.00012551568215712905,3.526748696458526e-05,1.002056978904875e-05,0.0016644686693325639,6.362523708958179e-05
461,0.0018914110260084271,0.00012653868179768324,3.701039531733841e-05,1.0639960237313062e-05,0.0016556609189137816,6.156098243081942e-05
462,0.001882854849100113,0.000129979700432159,4.367833025753498e-05,1.0598580956866499e-05,0.001638560788705945,6.003753514960408e-05
463,0.0018834210932254791,0.00015288441500160843,4.148609150433913e-05,1.658068686083425e-05,0.0016148036811500788,5.7666209613671526e-05
464,0.0018788715824484825,0.00013921753270551562,4.264479866833426e-05,1.2602738934219815e-05,0.0016255498630926013,5.8856719988398254e-05
465,0.001875301473774016,0.00015381959383375943,3.866987754008733e-05,6.554562787641771e-06,0.001617469359189272,5.878806041437201e-05
466,0.0018741844687610865,0.00016878408496268094,4.541654925560579e-05,1.09945585791138e-05,0.001591124339029193,5.78649269300513e-05
467,0.0018713800236582756,0.00015923392493277788,4.137427094974555e-05,8.475254617223982e-06,0.0016039647161960602,5.833184695802629e-05
468,0.0018680730136111379,0.00014853113680146635,4.271577199688181e-05,1.1928351341339294e-05,0.0016063271323218942,5.857062205905095e-05
469,0.001864944351837039,0.00014377976185642183,4.063727465108968e-05,1.245065050170524e-05,0.001609764527529478,5.831216185470112e-05
470,0.0018566468497738242,0.0001341574388789013,4.124909173697233e-05,1.4790026398259215e-05,0.001608091639354825,5.8358698879601434e-05
471,0.001852958695963025,0.00013291742652654648,4.2805735574802384e-05,1.5052298294904176e-05,0.001604239922016859,5.794327807961963e-05
472,0.0018472443334758282,0.00012877065455541015,4.3353542423574254e-05,1.1931307199120056e-05,0.0016050467966124415,5.814204996568151e-05
473,0.0018459734274074435,0.0001332969986833632,4.0920313040260226e-05,1.6593818145338446e-05,0.0015979522140696645,5.72101489524357e-05
474,0.0018399428809061646,0.00013279772247187793,4.400401303428225e-05,1.1670524145301897e-05,0.0015939590521156788,5.751166463596746e-05
475,0.0018343202536925673,0.00012968746887054294,4.5842494728276506e-05,1.0695724995457567e-05,0.0015905959298834205,5.7498527894495055e-05
476,0.0018224890809506178,0.00013068033149465919,5.238140147412196e-05,1.016918304230785e-05,0.001572638750076294,5.661942850565538e-05
477,0.0018118447624146938,0.00013000829494558275,5.6072000006679446e-05,1.5732050087535754e-05,0.0015546686481684446,5.536377284443006e-05
478,0.001806856133043766,0.0001262648729607463,6.348356691887602e-05,1.8764063497656025e-05,0.0015432385262101889,5.510502160177566e-05
479,0.0018045917386189103,0.00012665119720622897,6.801452400395647e-05,1.8317250578547828e-05,0.0015371892368420959,5.4419549996964633e-05
480,0.0017990116029977798,0.00012299729860387743,6.806155579397455e-05,1.3592316463473253e-05,0.0015392793575301766,5.508113099494949e-05
481,0.0017965264851227403,0.00012534749112091959,6.761314580217004e-05,1.4186325643095188e-05,0.001534641720354557,5.473774581332691e-05
482,0.0017933500930666924,0.00012492560199461877,7.039178308332339e-05,1.2083894944225904e-05,0.0015316703356802464,5.4278545576380566e-05
483,0.0017909160815179348,0.0001252849178854376,7.519049540860578e-05,1.1304993677185848e-05,0.0015260905493050814,5.3045059758005664e-05
484,0.00178565364331007,0.0001230516063515097,7.713762170169502e-05,9.89139880402945e-06,0.0015227466356009245,5.282632992020808e-05
485,0.0017726807855069637,0.00012192135909572244,7.480074418708682e-05,1.1798698324128054e-05,0.0015125556383281946,5.160435466677882e-05
486,0.001755356090143323,0.00012310098099987954,8.293907012557611e-05,1.158370741904946e-05,0.0014884392730891705,4.929309943690896e-05
487,0.0017516182269901037,0.00015513767721131444,7.503402594011277e-05,1.3796784514852334e-05,0.0014617902925238013,4.5859469537390396e-05
488,0.0017437401693314314,0.0001323550968663767,7.847329834476113e-05,1.2240197975188494e-05,0.00147294404450804,4.772748798131943e-05
489,0.0017448930302634835,0.00017257929721381515,6.812373612774536e-05,2.0372573999338783e-05,0.0014380494831129909,4.576803621603176e-05
490,0.00173274299595505,0.00014529970940202475,7.238541002152488e-05,1.5414212612085976e-05,0.0014528953470289707,4.674828960560262e-05
491,0.0017316946759819984,0.00015636793978046626,8.137532859109342e-05,1.5936302588670515e-05,0.0014332873979583383,4.4727730710292235e-05
492,0.001727243885397911,0.0001481602666899562,7.601905963383615e-05,1.5038401215861086e-05,0.0014422287931665778,4.57972964795772e-05
493,0.0017231564270332456,0.00015933523536659777,7.794821431161836e-05,1.0039147127827164e-05,0.0014304068172350526,4.5427022996591404e-05
494,0.0017206660704687238,0.0001571568427607417,7.848274981370196e-05,1.2161774066044018e-05,0.0014277342706918716,4.5130356738809496e-05
495,0.0017184261232614517,0.00015077403804752976,7.941150397527963e-05,1.200270708068274e-05,0.0014314221916720271,4.4815682485932484e-05
496,0.0017160421703010798,0.0001529468281660229,7.806227949913591e-05,1.3360341654333752e-05,0.0014272121479734778,4.4460601202445105e-05
497,0.0017118796240538359,0.0001523229293525219,7.445007213391364e-05,1.3810913515044376e-05,0.0014269918901845813,4.430380431585945e-05
498,0.0017049795715138316,0.0001564497797517106,7.174209167715162e-05,1.0581303286016919e-05,0.0014225563500076532,4.3650092266034335e-05
499,0.0016942605143412948,0.00016189587768167257,6.244092219276354e-05,1.1585986612772103e-05,0.001414632541127503,4.3705254938686267e-05
500,0.0016826036153361201,0.00017061294056475163,5.978372792014852e-05,1.0087972441397142e-05,0.0013982689706608653,4.385005740914494e-05
501,0.001676267245784402,0.00017068564193323255,5.373713429435156e-05,1.2115931895095855e-05,0.0013958308845758438,4.38976421719417e-05
502,0.0016712106298655272,0.0001686063187662512,5.571775182033889e-05,8.63656896399334e-06,0.0013946185354143381,4.363143307273276e-05
503,0.0016683046706020832,0.00016919360496103764,5.683742347173393e-05,8.342944965988863e-06,0.001390427933074534,4.350273957243189e-05
504,0.0016636092914268374,0.00017001286323647946,5.88396105740685e-05,6.907143415446626e-06,0.0013845280045643449,4.332168464316055e-05
505,0.0016918248729780316,0.00019975562463514507,5.049032552051358e-05,1.8996724975295365e-05,0.001380717963911593,4.18642521253787e-05
506,0.001661559916101396,0.000172181345988065,5.602035525953397e-05,8.444629202131182e-06,0.0013819109881296754,4.300253203837201e-05
507,0.0016583737451583147,0.00018293072935193777,5.5411961511708796e-05,8.821544724924024e-06,0.0013684782898053527,4.2731142457341775e-05
508,0.0016561337979510427,0.0001774901757016778,5.441806206363253e-05,9.135395885095932e-06,0.001372510683722794,4.257948967278935e-05
509,0.0016543414676561952,0.00017496655345894396,5.2169652917655185e-05,8.627614079159684e-06,0.0013758771819993854,4.2700408812379465e-05
510,0.0016520974459126592,0.00017531050252728164,4.683062797994353e-05,9.006719665194396e-06,0.001378179993480444,4.276954132365063e-05
511,0.0016491239657625556,0.0001718207640806213,4.142152101849206e-05,8.868394616001751e-06,0.0013842121697962284,4.28011771873571e-05
512,0.0016469232505187392,0.00016850100655574352,3.8007641705917194e-05,8.806648111203685e-06,0.0013887073146179318,4.2900690459646285e-05
513,0.0016459659673273563,0.00016934187442529947,3.817741890088655e-05,9.974219210562296e-06,0.00138575560413301,4.2716845200629905e-05
514,0.001644815318286419,0.00016540246724616736,3.83431906811893e-05,9.015325304062571e-06,0.0013891012640669942,4.295307007851079e-05
515,0.0016437164740636945,0.0001645293814362958,3.97267249354627e-05,8.785009413259104e-06,0.0013877615565434098,4.2913863580906764e-05
516,0.0016402046894654632,0.0001621510018594563,4.13019661209546e-05,9.65167328104144e-06,0.0013842496555298567,4.285034447093494e-05
517,0.0016367483185604215,0.000159630726557225,4.597460792865604e-05,8.46507100504823e-06,0.0013799364678561687,4.274136881576851e-05
518,0.0016317361732944846,0.00015703181270509958,4.605537833413109e-05,9.882205631583929e-06,0.0013759725261479616,4.279431595932692e-05
519,0.001625347533263266,0.0001562132383696735,4.404584979056381e-05,1.0605686838971451e-05,0.0013717326801270247,4.275001629139297e-05
520,0.0016203706618398428,0.00015709135914221406,4.1205596062354743e-05,1.0351331184210721e-05,0.001369143952615559,4.2578434658935294e-05
521,0.001616980880498886,0.00015365006402134895,3.910962550435215e-05,9.842525287240278e-06,0.0013720591086894274,4.2319570638937876e-05
522,0.0016147466376423836,0.0001549385633552447,4.0799201087793335e-05,7.936890142445918e-06,0.001368933473713696,4.213853753753938e-05
523,0.0016126586124300957,0.0001549021399114281,4.044987144879997e-05,8.457430340058636e-06,0.0013669051695615053,4.19440220866818e-05
524,0.0016112069133669138,0.00015370803885161877,4.0342347347177565e-05,6.871975529065821e-06,0.0013683817815035582,4.190281833871268e-05
525,0.0016092153964564204,0.00015378769603557885,4.0529794205212966e-05,6.1874616221757606e-06,0.0013667111052200198,4.199944305582903e-05
526,0.0016069760313257575,0.00015550994430668652,4.0252281905850396e-05,6.025489255989669e-06,0.0013630983885377645,4.208997779642232e-05
527,0.001604221761226654,0.00015728722792118788,3.994721919298172e-05,5.861405497853411e-06,0.0013589338632300496,4.219201946398243e-05
528,0.0016602888936176896,0.00020969360775779933,8.317794709000736e-05,5.339269591786433e-06,0.0013212149497121572,4.086302942596376e-05
529,0.0016032851999625564,0.00016009691171348095,4.202805575914681e-05,5.5106170293584e-06,0.0013536124024540186,4.203719072393142e-05
530,0.0015994684072211385,0.0001632242347113788,4.068414637004025e-05,6.243582902243361e-06,0.0013475125888362527,4.180382893537171e-05
531,0.0015936640556901693,0.00016751233488321304,3.913882756023668e-05,8.086716661637183e-06,0.0013377702562138438,4.115594128961675e-05
532,0.0015883875312283635,0.00017095501243602484,3.866731276502833e-05,9.922338904289063e-06,0.0013285212917253375,4.032166543765925e-05
533,0.0015899038407951593,0.00020003970712423325,3.923471012967639e-05,1.3044893421465531e-05,0.0012984626227989793,3.912180181941949e-05
534,0.0015849134651944041,0.00018064241157844663,3.8646387110929936e-05,1.120593060477404e-05,0.0013146537821739912,3.976495281676762e-05
535,0.0015794405480846763,0.00017692355322651565,4.1095641790889204e-05,8.38456253404729e-06,0.0013136952184140682,3.9341488445643336e-05
536,0.001576331676915288,0.0001780563616193831,4.417857053340413e-05,6.722831130900886e-06,0.0013083694502711296,3.9004509744700044e-05
537,0.0015749160666018724,0.0001731473603285849,4.2778625356731936e-05,6.038966603227891e-06,0.00131376669742167,3.918448055628687e-05
538,0.0015734803164377809,0.0001752115203998983,4.159120726399124e-05,6.747500719939126e-06,0.0013106975238770247,3.923257827409543e-05
539,0.0015707324491813779,0.0001776568533387035,4.089178401045501e-05,7.561509846709669e-06,0.0013054204173386097,3.9201913750730455e-05
540,0.0015683434903621674,0.0001777469296939671,3.9647096855333075e-05,8.175832590495702e-06,0.0013035762822255492,3.919744267477654e-05
541,0.0015652959700673819,0.00018011147039942443,4.0935912693385035e-05,8.004613846424036e-06,0.0012972798431292176,3.8964106352068484e-05
542,0.0015662357909604907,0.00017608440248295665,3.6050532798981294e-05,7.804233973729424e-06,0.0013069285778328776,3.936808570870198e-05
543,0.0015640864148736,0.00017766875680536032,3.863992969854735e-05,7.861654012231156e-06,0.0013007784727960825,3.91376088373363e-05
544,0.0015625718515366316,0.00018005684250965714,3.9554055547341704e-05,7.868526154197752e-06,0.0012961507309228182,3.894177280017175e-05
545,0.0015597437741234899,0.00018573296256363392,4.087696288479492e-05,6.702141945424955e-06,0.0012877604458481073,3.8671147194691e-05
546,0.001555584603920579,0.00018817218369804323,4.1043265810003504e-05,6.507536909339251e-06,0.001281596370972693,3.826530883088708e-05
547,0.0015478035202249885,0.00018800173711497337,3.874724643537775e-05,5.454294296214357e-06,0.0012775014620274305,3.809881309280172e-05
548,0.0015320597449317575,0.00018893255037255585,3.535074938554317e-05,4.677820015785983e-06,0.001265711267478764,3.7387355405371636e-05
549,0.0015236473409458995,0.00018082467431668192,3.098004890489392e-05,5.324241556081688e-06,0.001269554952159524,3.6963352613383904e-05
550,0.0015216205501928926,0.00018735254707280546,3.4834956750273705e-05,5.02554894410423e-06,0.0012581314658746123,3.627611658885144e-05
551,0.001518002711236477,0.0001805426727514714,3.253426621085964e-05,4.873179022979457e-06,0.0012634467566385865,3.660582297015935e-05
552,0.0015116846188902855,0.00017845755792222917,3.077532528550364e-05,4.906450612907065e-06,0.0012614382430911064,3.610708154155873e-05
553,0.0015072402311488986,0.0001860911288531497,3.358344838488847e-05,7.808996997482609e-06,0.0012441881699487567,3.556845695129596e-05
554,0.001498124678619206,0.000170864092069678,3.0908278858987615e-05,6.7543787736212835e-06,0.0012535438872873783,3.605407982831821e-05
555,0.001488551264628768,0.00018337264191359282,3.100011599599384e-05,6.3330348893941846e-06,0.0012324911076575518,3.5354380088392645e-05
556,0.001479628379456699,0.00020037649665027857,3.142870627925731e-05,5.728527867177036e-06,0.0012074322439730167,3.466246198513545e-05
557,0.0014737129677087069,0.00020182260777801275,3.0441326089203358e-05,6.783482604078017e-06,0.0012000396382063627,3.462586391833611e-05
558,0.0014763368526473641,0.0001995756319956854,3.639792703324929e-05,4.702241312770639e-06,0.0012011684011667967,3.449257565080188e-05
559,0.0014716964215040207,0.0001993761252379045,3.228840068913996e-05,5.588168278336525e-06,0.0011998721165582538,3.457165803411044e-05
560,0.0014688571682199836,0.00019983420497737825,2.849908560165204e-05,6.125797426648205e-06,0.0011999931884929538,3.4404922189423814e-05
561,0.001464749570004642,0.00018874746456276625,3.001144614245277e-05,7.170394383138046e-06,0.0012043353635817766,3.44849395332858e-05
562,0.0014613958774134517,0.00019355150288902223,3.1961499189492315e-05,7.81046946940478e-06,0.0011940242256969213,3.404818562557921e-05
563,0.0014596477849408984,0.00019914426957257092,2.8605008992599323e-05,6.7192077040090226e-06,0.0011915130307897925,3.366630699019879e-05
564,0.0014574434608221054,0.0001924222888192162,2.844341543095652e-05,6.625012701988453e-06,0.0011962021235376596,3.375065352884121e-05
565,0.0014554217923432589,0.00019008980598300695,2.7778141884482466e-05,7.050004114717012e-06,0.0011966627789661288,3.384095543879084e-05
566,0.0014529168838635087,0.00018922798335552216,2.673951894394122e-05,5.5712398534524255e-06,0.001197505509480834,3.387267861398868e-05
567,0.001451699761673808,0.0001948537101270631,2.4821434635668993e-05,6.547786597366212e-06,0.00119174481369555,3.373208892298862e-05
568,0.001450725132599473,0.00019438876188360155,2.4608018065919168e-05,5.383316874940647e-06,0.0011924931313842535,3.385198215255514e-05
569,0.0014498215168714523,0.00019707836327143013,2.4593426132923923e-05,4.625470864993986e-06,0.0011898188386112452,3.370537524460815e-05
570,0.001448777038604021,0.00019821562455035746,2.6062316464958712e-05,5.3348176152212545e-06,0.0011856458149850368,3.35184668074362e-05
571,0.0014473916962742805,0.00020095745276194066,2.520749876566697e-05,4.955362328473711e-06,0.0011828599963337183,3.341142291901633e-05
572,0.0014454778283834457,0.00020298770687077194,2.5254599677282386e-05,4.702843398263212e-06,0.0011792010627686977,3.333159475005232e-05
573,0.0014469323214143515,0.00020994171791244298,2.5066197849810123e-05,4.502263891481562e-06,0.0011743222130462527,3.309995372546837e-05
574,0.0014445014530792832,0.0002047697635134682,2.5107567125814967e-05,4.617730155587196e-06,0.001176767866127193,3.323859709780663e-05
575,0.0014433054020628333,0.00020652631064876914,2.7398662496125326e-05,4.480664301809156e-06,0.001171873533166945,3.302622644696385e-05
576,0.0014421064406633377,0.00020283447520341724,2.785909964586608e-05,5.017109742766479e-06,0.0011734284926205873,3.296729119028896e-05
577,0.0014410511357709765,0.00020296816364862025,2.6867790438700467e-05,4.7555322453263216e-06,0.0011735085863620043,3.295104033895768e-05
578,0.0014398524072021246,0.0002009755262406543,2.6342575438320637e-05,4.059004822920542e-06,0.0011754477163776755,3.3027656172635034e-05
579,0.0014387243427336216,0.00020012231834698468,2.5466746592428535e-05,3.814122692347155e-06,0.0011762304930016398,3.3090651413658634e-05
580,0.0014379456406459212,0.000198123772861436,2.6227684429613873e-05,3.993254722445272e-06,0.001176389749161899,3.3211163099622354e-05
581,0.0014372507575899363,0.00019724821322597563,2.654474701557774e-05,4.301604803913506e-06,0.0011759231565520167,3.3233114663744345e-05
582,0.0014366081450134516,0.00019725295715034008,2.730653613980394e-05,4.467226517590461e-06,0.0011742926435545087,3.3288768463535234e-05
583,0.0014357669278979301,0.00019710531341843307,2.8632013709284365e-05,4.613714281731518e-06,0.0011721353512257338,3.328061575302854e-05
584,0.001434223260730505,0.00019492638239171356,2.9585140509880148e-05,4.683803581428947e-06,0.001171692623756826,3.333525455673225e-05
585,0.0014315217267721891,0.00019304668239783496,3.174159792251885e-05,4.160480330028804e-06,0.0011692445259541273,3.332837877678685e-05
586,0.0014276056317612529,0.00019057313329540193,3.212300725863315e-05,3.6274016110837692e-06,0.0011679880553856492,3.32940362568479e-05
587,0.0014244173653423786,0.00018665302195586264,3.319925963296555e-05,3.4671852517931256e-06,0.0011678121518343687,3.3285752579104155e-05
588,0.0014212464448064566,0.00018844376609195024,2.996241528308019e-05,2.924595719377976e-06,0.001166761270724237,3.315441426821053e-05
589,0.0014201711164787412,0.00018881857977248728,2.8834430850110948e-05,3.181273541486007e-06,0.0011661346070468426,3.3202253689523786e-05
590,0.0014192627277225256,0.0001873647270258516,2.7396165023674257e-05,3.205609118595021e-06,0.0011679992312565446,3.329703031340614e-05
591,0.0014186088228598237,0.0001873746223282069,2.7194200811209157e-05,3.241331341996556e-06,0.0011675546411424875,3.324407589389011e-05
592,0.001417896244674921,0.0001856314775068313,2.6492862161831e-05,3.5130035485053668e-06,0.001169027527794242,3.3231302950298414e-05
593,0.0014169864589348435,0.0001853105059126392,2.634654265420977e-05,3.6317831018095603e-06,0.0011685119243338704,3.318565359222703e-05
594,0.0014148011105135083,0.00018239596101921052,2.4522356397937983e-05,4.226552391628502e-06,0.0011704816715791821,3.3174546842928976e-05
595,0.0014120831619948149,0.00018198243924416602,2.35805655393051e-05,4.349165919848019e-06,0.001169094000943005,3.307701263111085e-05
596,0.001405978691764176,0.00018191960407420993,2.217939072579611e-05,4.4050834731024224e-06,0.0011645505437627435,3.292414839961566e-05
597,0.0014010622398927808,0.00018535886192694306,2.143162055290304e-05,5.554500603466295e-06,0.0011562079889699817,3.25093133142218e-05
598,0.0013928625266999006,0.00018636888125911355,1.894912202260457e-05,3.781873601838015e-06,0.0011513092322275043,3.2453390303999186e-05
599,0.0013891131384298205,0.00018969312077388167,2.1899126295465976e-05,3.4889237667812267e-06,0.0011420098599046469,3.202208972652443e-05
600,0.0013866617809981108,0.00018976470164489,2.105299790855497e-05,3.7066470213176217e-06,0.001140272244811058,3.186524554621428e-05
601,0.001383805414661765,0.00018643969087861478,1.9026467271032743e-05,2.8359386305965018e-06,0.001143723726272583,3.177964754286222e-05
602,0.0013822537148371339,0.00018689167336560786,2.1460671632667072e-05,2.7436180971562862e-06,0.0011394242756068707,3.1733587093185633e-05
603,0.0013805347261950374,0.00018573545094113797,2.1587165974779055e-05,3.3975979931710754e-06,0.0011381868971511722,3.162756547681056e-05
604,0.0013785837218165398,0.00018598276074044406,2.067028617602773e-05,2.8188985652377596e-06,0.0011375959729775786,3.151586861349642e-05
605,0.0013767839409410954,0.0001857578899944201,1.9068273104494438e-05,2.4029866381169995e-06,0.0011382141383364797,3.134060534648597e-05
606,0.0013762982562184334,0.00018774667114485055,1.936138687597122e-05,2.201044708272093e-06,0.0011358768679201603,3.111223122687079e-05
607,0.001375149586237967,0.00018786736472975463,1.856742710515391e-05,2.2717349565937184e-06,0.0011352162109687924,3.12268894049339e-05
608,0.0013745352625846863,0.00018756826466415077,1.8907378034782596e-05,2.1293622012308333e-06,0.0011347541585564613,3.117608866887167e-05
609,0.0013736687833443284,0.00018559489399194717,1.7923861378221773e-05,2.281791921632248e-06,0.001136569306254387,3.1298946851165965e-05
610,0.0013727694749832153,0.00018548540538176894,1.7804391973186284e-05,2.110244395225891e-06,0.001136064762249589,3.130468394374475e-05
611,0.0013716657413169742,0.0001849104301072657,1.7815174942370504e-05,1.998326979446574e-06,0.0011356320464983582,3.13098389597144e-05
612,0.0013703404692932963,0.0001840471086325124,1.7466363715357147e-05,1.87698469744646e-06,0.00113560794852674,3.1342027796199545e-05
613,0.0013681119307875633,0.0001811476395232603,1.7793347069527954e-05,2.0432132714631734e-06,0.0011357669718563557,3.13608325086534e-05
614,0.0013652413617819548,0.00017931290494743735,1.7270591342821717e-05,1.9957099084422225e-06,0.0011353702284395695,3.129199831164442e-05
615,0.0013616631040349603,0.0001758570142555982,1.7448443031753413e-05,2.0163361114100553e-06,0.001135053113102913,3.1288152968045324e-05
616,0.0013596608769148588,0.00017333909636363387,1.783004518074449e-05,2.1576895505859284e-06,0.0011351151624694467,3.1218853109749034e-05
617,0.0013559609651565552,0.00016695071826688945,1.8447182810632512e-05,2.738928287726594e-06,0.0011365821119397879,3.124203431070782e-05
618,0.0013537219492718577,0.00016378334839828312,1.8855986127164215e-05,2.8832987482019234e-06,0.001136959413997829,3.1239891541190445e-05
619,0.0013526688562706113,0.00016120824147947133,2.0686293282778934e-05,2.98749046123703e-06,0.0011364712845534086,3.131565608782694e-05
