x,t,u_pred,k_pred
0.46733668,0.5477387,0.6241063,0.015012668
0.4723618,0.5477387,0.62714124,0.0150132
0.47738692,0.5477387,0.6296866,0.0150136305
0.48241207,0.5477387,0.631739,0.015013972
0.4874372,0.5477387,0.6332872,0.015014218
0.4924623,0.5477387,0.6343298,0.015014382
0.49748743,0.5477387,0.6348604,0.015014464
0.5025126,0.5477387,0.63487875,0.015014465
0.50753766,0.5477387,0.634387,0.01501439
0.5125628,0.5477387,0.6333852,0.01501423
0.51758796,0.5477387,0.63187516,0.015013993
0.52261305,0.5477387,0.6298628,0.01501366
0.5276382,0.5477387,0.6273564,0.015013239
0.53266335,0.5477387,0.62435853,0.015012711
0.53768843,0.5477387,0.62088424,0.015012075
0.5427136,0.5477387,0.61694074,0.015011312
0.5477387,0.5477387,0.61254,0.015010411
0.5527638,0.5477387,0.60769725,0.015009356
0.55778897,0.5477387,0.6024256,0.015008126
0.56281406,0.5477387,0.59674114,0.015006681
0.5678392,0.5477387,0.59065616,0.015005003
0.5728643,0.5477387,0.5841937,0.015003042
0.57788944,0.5477387,0.57737017,0.015000767
0.5829146,0.5477387,0.5702033,0.014998107
0.5879397,0.5477387,0.5627148,0.014994998
0.5929648,0.5477387,0.5549223,0.014991358
0.59799,0.5477387,0.5468507,0.014987077
0.60301507,0.5477387,0.5385187,0.014982022
0.6080402,0.5477387,0.52994597,0.014976029
0.6130653,0.5477387,0.5211557,0.014968901
0.61809045,0.5477387,0.51216984,0.014960388
0.6231156,0.5477387,0.50300753,0.014950156
0.6281407,0.5477387,0.49369,0.014937806
0.63316584,0.5477387,0.4842365,0.014922805
0.6381909,0.5477387,0.47466487,0.014904487
0.6432161,0.5477387,0.46499473,0.014881988
0.6482412,0.5477387,0.45524508,0.014854215
0.6532663,0.5477387,0.44542694,0.014819722
0.65829146,0.5477387,0.43555754,0.014776674
0.6633166,0.5477387,0.42564952,0.014722702
0.6683417,0.5477387,0.41571265,0.014654753
0.67336684,0.5477387,0.40575498,0.014568949
0.67839193,0.5477387,0.39578426,0.014460377
0.6834171,0.5477387,0.38579893,0.014322822
0.68844223,0.5477387,0.3757972,0.014148611
0.6934673,0.5477387,0.36577028,0.013928363
0.69849247,0.5477387,0.35569757,0.013650713
0.7035176,0.5477387,0.34554887,0.013302236
0.7085427,0.5477387,0.33528155,0.012867619
0.71356785,0.5477387,0.32482636,0.012329499
0.71859294,0.5477387,0.31409377,0.01166978
0.7236181,0.5477387,0.30295026,0.010870483
0.72864324,0.5477387,0.29121304,0.009917208
0.7336683,0.5477387,0.27861226,0.008803357
0.7386935,0.5477387,0.26474017,0.007537599
0.74371856,0.5477387,0.24895751,0.0061547263
0.7487437,0.5477387,0.23025787,0.0047309943
0.75376886,0.5477387,0.20714778,0.003396308
0.75879395,0.5477387,0.17797488,0.0023146614
0.7638191,0.5477387,0.14266288,0.00159347
0.76884425,0.5477387,0.10547233,0.0011984386
0.77386934,0.5477387,0.073441625,0.0010073687
0.7788945,0.5477387,0.05038047,0.00091722794
0.7839196,0.5477387,0.035445333,0.0008728335
0.7889447,0.5477387,0.026023865,0.0008491715
0.79396987,0.5477387,0.019982576,0.0008355034
0.79899496,0.5477387,0.015978932,0.00082703045
0.8040201,0.5477387,0.0131498575,0.00082130684
0.80904526,0.5477387,0.010968447,0.00081703655
0.81407034,0.5477387,0.009166956,0.00081360043
0.8190955,0.5477387,0.0076407194,0.00081075093
0.8241206,0.5477387,0.006353855,0.0008083921
0.8291457,0.5477387,0.005290866,0.000806473
0.8341709,0.5477387,0.004430294,0.0008049384
0.83919597,0.5477387,0.0037457943,0.0008037297
0.8442211,0.5477387,0.003203988,0.0008027809
0.8492462,0.5477387,0.0027736425,0.00080203137
0.85427135,0.5477387,0.0024256706,0.0008014288
0.8592965,0.5477387,0.0021369457,0.00080093043
0.8643216,0.5477387,0.001888752,0.00080050435
0.86934674,0.5477387,0.001668334,0.0008001264
0.8743719,0.5477387,0.0014677048,0.00079978333
0.879397,0.5477387,0.0012803078,0.00079946406
0.8844221,0.5477387,0.0011047125,0.0007991653
0.8894472,0.5477387,0.00093877316,0.0007988835
0.89447236,0.5477387,0.00078237057,0.0007986186
0.8994975,0.5477387,0.0006366968,0.0007983727
0.9045226,0.5477387,0.00050258636,0.00079814607
0.90954775,0.5477387,0.00038015842,0.00079793966
0.91457283,0.5477387,0.0002706051,0.00079775584
0.919598,0.5477387,0.00017404556,0.00079759274
0.92462313,0.5477387,9.071827e-05,0.00079745305
0.9296482,0.5477387,2.2172928e-05,0.00079733814
0.93467337,0.5477387,-3.361702e-05,0.0007972451
0.9396985,0.5477387,-7.605553e-05,0.00079717423
0.9447236,0.5477387,-0.00010538101,0.0007971247
0.94974875,0.5477387,-0.00012135506,0.000797098
0.95477384,0.5477387,-0.00012600422,0.0007970904
0.959799,0.5477387,-0.00011873245,0.00079710234
0.96482414,0.5477387,-0.00010108948,0.0007971314
0.9698492,0.5477387,-7.343292e-05,0.0007971786
0.9748744,0.5477387,-3.6478043e-05,0.0007972402
0.9798995,0.5477387,8.940697e-06,0.00079731597
0.9849246,0.5477387,6.198883e-05,0.0007974049
0.98994976,0.5477387,0.00012230873,0.0007975061
0.99497485,0.5477387,0.00018930435,0.0007976188
1.0,0.5477387,0.0002619028,0.00079774077
0.0,0.5527638,0.00011253357,0.00079748937
0.0050251256,0.5527638,0.00014233589,0.00079753995
0.010050251,0.5527638,0.00017046928,0.00079758716
0.015075377,0.5527638,0.00019860268,0.0007976343
0.020100502,0.5527638,0.00022673607,0.0007976818
0.025125628,0.5527638,0.00025510788,0.0007977294
0.030150754,0.5527638,0.00028336048,0.0007977766
0.03517588,0.5527638,0.00031149387,0.00079782365
0.040201005,0.5527638,0.00033950806,0.0007978713
0.04522613,0.5527638,0.0003671646,0.00079791807
0.050251257,0.5527638,0.000395298,0.0007979651
0.055276383,0.5527638,0.00042378902,0.00079801277
0.06030151,0.5527638,0.00045347214,0.00079806347
0.06532663,0.5527638,0.00048470497,0.000798116
0.07035176,0.5527638,0.00051772594,0.00079817104
0.07537688,0.5527638,0.00055503845,0.0007982344
0.08040201,0.5527638,0.0005981922,0.0007983069
0.085427135,0.5527638,0.00064766407,0.0007983907
0.09045226,0.5527638,0.00070750713,0.00079849194
0.09547739,0.5527638,0.00077974796,0.0007986144
0.10050251,0.5527638,0.00086688995,0.00079876167
0.10552764,0.5527638,0.00097465515,0.0007989447
0.110552765,0.5527638,0.0011043549,0.0007991646
0.11557789,0.5527638,0.0012614727,0.00079943193
0.12060302,0.5527638,0.0014488697,0.0007997515
0.12562814,0.5527638,0.0016710758,0.00080013153
0.13065326,0.5527638,0.0019298792,0.0008005744
0.1356784,0.5527638,0.0022300482,0.0008010915
0.14070351,0.5527638,0.0025750399,0.0008016874
0.14572865,0.5527638,0.0029672384,0.0008023684
0.15075377,0.5527638,0.003411293,0.00080314337
0.1557789,0.5527638,0.00391531,0.00080402865
0.16080402,0.5527638,0.004489064,0.0008050427
0.16582915,0.5527638,0.005150676,0.00080622185
0.17085427,0.5527638,0.005926609,0.0008076179
0.1758794,0.5527638,0.00685668,0.00080930965
0.18090452,0.5527638,0.007996798,0.0008114108
0.18592964,0.5527638,0.009422779,0.0008140833
0.19095477,0.5527638,0.011241674,0.00081756525
0.1959799,0.5527638,0.013609767,0.00082222384
0.20100503,0.5527638,0.016775608,0.0008286809
0.20603015,0.5527638,0.021173954,0.0008381122
0.21105528,0.5527638,0.027609825,0.0008529468
0.2160804,0.5527638,0.03751576,0.0008784532
0.22110553,0.5527638,0.053106546,0.00092638424
0.22613065,0.5527638,0.07681453,0.0010233177
0.23115578,0.5527638,0.10910785,0.0012269695
0.2361809,0.5527638,0.14588642,0.0016415039
0.24120604,0.5527638,0.18039775,0.0023839273
0.24623115,0.5527638,0.20883429,0.0034778812
0.2512563,0.5527638,0.23142886,0.0048114373
0.2562814,0.5527638,0.24981415,0.0062263915
0.26130652,0.5527638,0.2653973,0.0075972565
0.26633167,0.5527638,0.27912235,0.008849592
0.2713568,0.5527638,0.29159856,0.009950047
0.2763819,0.5527638,0.3032279,0.0108917365
0.28140703,0.5527638,0.31428218,0.011682313
0.28643215,0.5527638,0.32494283,0.012336055
0.2914573,0.5527638,0.3353362,0.01287017
0.2964824,0.5527638,0.34554744,0.013302184
0.30150753,0.5527638,0.35563707,0.013648848
0.30653265,0.5527638,0.36564636,0.013925314
0.3115578,0.5527638,0.37560534,0.014144859
0.31658292,0.5527638,0.38553166,0.014318678
0.32160804,0.5527638,0.39543843,0.014456133
0.32663316,0.5527638,0.40533066,0.014564826
0.3316583,0.5527638,0.41520882,0.01465088
0.33668342,0.5527638,0.42507052,0.014719156
0.34170854,0.5527638,0.43490767,0.014773491
0.34673366,0.5527638,0.44470954,0.0148169
0.3517588,0.5527638,0.45446587,0.014851737
0.35678393,0.5527638,0.46415854,0.014879827
0.36180905,0.5527638,0.47377133,0.014902591
0.36683416,0.5527638,0.4832883,0.014921141
0.37185928,0.5527638,0.49268746,0.014936345
0.37688443,0.5527638,0.5019512,0.0149488645
0.38190955,0.5527638,0.51105833,0.014959236
0.38693467,0.5527638,0.5199876,0.014967871
0.3919598,0.5527638,0.5287204,0.014975101
0.39698493,0.5527638,0.5372355,0.014981175
0.40201005,0.5527638,0.5455109,0.014986309
0.40703517,0.5527638,0.5535295,0.014990658
0.4120603,0.5527638,0.56126857,0.014994353
0.41708544,0.5527638,0.5687078,0.01499752
0.42211056,0.5527638,0.57583034,0.015000224
0.42713568,0.5527638,0.5826149,0.01500254
0.4321608,0.5527638,0.5890448,0.015004525
0.43718594,0.5527638,0.5950998,0.015006243
0.44221106,0.5527638,0.6007643,0.015007712
0.44723618,0.5527638,0.60602057,0.015008974
0.4522613,0.5527638,0.61085474,0.015010056
0.45728642,0.5527638,0.61524975,0.015010971
0.46231157,0.5527638,0.6191937,0.015011752
0.46733668,0.5527638,0.6226741,0.015012408
0.4723618,0.5527638,0.6256813,0.015012947
0.47738692,0.5527638,0.6282046,0.015013385
0.48241207,0.5527638,0.63023615,0.015013722
0.4874372,0.5527638,0.6317699,0.015013973
0.4924623,0.5527638,0.63280094,0.015014136
0.49748743,0.5527638,0.63332546,0.015014224
0.5025126,0.5527638,0.63334465,0.015014226
0.50753766,0.5527638,0.6328553,0.015014149
0.5125628,0.5527638,0.6318612,0.015013987
0.51758796,0.5527638,0.6303637,0.015013746
0.52261305,0.5527638,0.628369,0.015013411
0.5276382,0.5527638,0.62588346,0.015012979
0.53266335,0.5527638,0.6229143,0.0150124505
0.53768843,0.5527638,0.6194687,0.015011804
0.5427136,0.5527638,0.61556125,0.01501104
0.5477387,0.5527638,0.6112004,0.015010131
0.5527638,0.5527638,0.60639906,0.0150090605
0.55778897,0.5527638,0.6011724,0.015007809
0.56281406,0.5527638,0.5955364,0.015006363
0.5678392,0.5527638,0.5895061,0.01500466
0.5728643,0.5527638,0.58309853,0.01500269
0.57788944,0.5527638,0.576332,0.015000403
0.5829146,0.5527638,0.56922543,0.014997723
0.5879397,0.5527638,0.5617993,0.014994598
0.5929648,0.5527638,0.55407333,0.014990936
0.59799,0.5527638,0.54606545,0.014986627
0.60301507,0.5527638,0.53779924,0.014981548
0.6080402,0.5527638,0.5292945,0.014975538
0.6130653,0.5527638,0.52057076,0.014968391
0.61809045,0.5527638,0.5116524,0.0149598615
0.6231156,0.5527638,0.5025572,0.0149496095
0.6281407,0.5527638,0.49330622,0.014937249
0.63316584,0.5527638,0.48391947,0.014922251
0.6381909,0.5527638,0.4744137,0.01490396
0.6432161,0.5527638,0.4648078,0.014881511
0.6482412,0.5527638,0.45511895,0.014853816
0.6532663,0.5527638,0.44536233,0.01481947
0.65829146,0.5527638,0.4355542,0.014776659
0.6633166,0.5527638,0.42570424,0.014723032
0.6683417,0.5527638,0.4158215,0.014655585
0.67336684,0.5527638,0.40591973,0.014570539
0.67839193,0.5527638,0.39600015,0.014463007
0.6834171,0.5527638,0.38606745,0.014326959
0.68844223,0.5527638,0.3761174,0.014154841
0.6934673,0.5527638,0.36613768,0.013937357
0.69849247,0.5527638,0.356116,0.013663513
0.7035176,0.5527638,0.34601843,0.0133200465
0.7085427,0.5527638,0.3358035,0.01289188
0.71356785,0.5527638,0.3254068,0.01236204
0.71859294,0.5527638,0.3147381,0.011712493
0.7236181,0.5527638,0.30367035,0.010925475
0.72864324,0.5527638,0.2920264,0.0099863885
0.7336683,0.5527638,0.27954602,0.008887944
0.7386935,0.5527638,0.2658353,0.0076370663
0.74371856,0.5527638,0.2502855,0.0062660286
0.7487437,0.5527638,0.23192888,0.004846162
0.75376886,0.5527638,0.20932299,0.0035019636
0.75879395,0.5527638,0.18079501,0.0023955882
0.7638191,0.5527638,0.14600587,0.0016433381
0.76884425,0.5527638,0.108747005,0.0012240598
0.77386934,0.5527638,0.07601082,0.0010194435
0.7788945,0.5527638,0.052078247,0.00092288916
0.7839196,0.5527638,0.036463022,0.00087557605
0.7889447,0.5527638,0.026610374,0.00085055846
0.79396987,0.5527638,0.020310044,0.00083621603
0.79899496,0.5527638,0.016157627,0.00082739984
0.8040201,0.5527638,0.013252735,0.0008215117
0.80904526,0.5527638,0.011037827,0.00081717054
0.81407034,0.5527638,0.009221673,0.00081370305
0.8190955,0.5527638,0.007684469,0.0008108322
0.8241206,0.5527638,0.006387472,0.00080845284
0.8291457,0.5527638,0.0053141117,0.00080651476
0.8341709,0.5527638,0.004444003,0.00080496323
0.83919597,0.5527638,0.003751278,0.0008037396
0.8442211,0.5527638,0.0032037497,0.0008027807
0.8492462,0.5527638,0.0027694702,0.00080202444
0.85427135,0.5527638,0.0024204254,0.00080141966
0.8592965,0.5527638,0.002131462,0.0008009213
0.8643216,0.5527638,0.0018843412,0.0008004967
0.86934674,0.5527638,0.0016655922,0.0008001217
0.8743719,0.5527638,0.0014660358,0.00079978036
0.879397,0.5527638,0.0012809038,0.0007994653
0.8844221,0.5527638,0.0011070967,0.00079916924
0.8894472,0.5527638,0.000942111,0.0007988891
0.89447236,0.5527638,0.00078701973,0.0007986265
0.8994975,0.5527638,0.00064241886,0.0007983817
0.9045226,0.5527638,0.0005084276,0.00079815555
0.90954775,0.5527638,0.00038564205,0.0007979491
0.91457283,0.5527638,0.00027549267,0.0007977641
0.919598,0.5527638,0.00017869473,0.00079760095
0.92462313,0.5527638,9.429455e-05,0.00079745956
0.9296482,0.5527638,2.4795532e-05,0.0007973431
0.93467337,0.5527638,-3.20673e-05,0.00079724734
0.9396985,0.5527638,-7.522106e-05,0.0007971749
0.9447236,0.5527638,-0.00010538101,0.0007971247
0.94974875,0.5527638,-0.00012350082,0.00079709414
0.95477384,0.5527638,-0.00012874603,0.0007970854
0.959799,0.5527638,-0.00012290478,0.00079709495
0.96482414,0.5527638,-0.000106573105,0.00079712254
0.9698492,0.5527638,-7.998943e-05,0.00079716736
0.9748744,0.5527638,-4.351139e-05,0.0007972281
0.9798995,0.5527638,8.34465e-07,0.0007973024
0.9849246,0.5527638,5.340576e-05,0.0007973901
0.98994976,0.5527638,0.000113129616,0.0007974909
0.99497485,0.5527638,0.00017893314,0.00079760095
1.0,0.5527638,0.0002515316,0.0007977234
0.0,0.55778897,0.00011730194,0.00079749804
0.0050251256,0.55778897,0.00014567375,0.00079754525
0.010050251,0.55778897,0.00017380714,0.00079759274
0.015075377,0.55778897,0.00020241737,0.0007976408
0.020100502,0.55778897,0.00022995472,0.0007976871
0.025125628,0.55778897,0.0002580881,0.0007977343
0.030150754,0.55778897,0.00028550625,0.00079777994
0.03517588,0.55778897,0.00031292439,0.000797826
0.040201005,0.55778897,0.00033974648,0.0007978713
0.04522613,0.55778897,0.00036752224,0.0007979185
0.050251257,0.55778897,0.00039434433,0.00079796335
0.055276383,0.55778897,0.00042259693,0.0007980109
0.06030151,0.55778897,0.0004503727,0.00079805776
0.06532663,0.55778897,0.00048100948,0.0007981099
0.07035176,0.55778897,0.0005130768,0.0007981634
0.07537688,0.55778897,0.0005489588,0.00079822383
0.08040201,0.55778897,0.0005913973,0.000798296
0.085427135,0.55778897,0.00064110756,0.0007983798
0.09045226,0.55778897,0.000700593,0.0007984803
0.09547739,0.55778897,0.00077295303,0.00079860224
0.10050251,0.55778897,0.00086164474,0.00079875265
0.10552764,0.55778897,0.0009698868,0.00079893647
0.110552765,0.55778897,0.0011011362,0.00079915934
0.11557789,0.55778897,0.0012592077,0.00079942774
0.12060302,0.55778897,0.0014483929,0.00079975073
0.12562814,0.55778897,0.0016716719,0.0008001323
0.13065326,0.55778897,0.0019328594,0.0008005797
0.1356784,0.55778897,0.0022332668,0.0008010971
0.14070351,0.55778897,0.0025775433,0.0008016919
0.14572865,0.55778897,0.0029689074,0.0008023715
0.15075377,0.55778897,0.003411889,0.0008031446
0.1557789,0.55778897,0.003914118,0.0008040263
0.16080402,0.55778897,0.0044869184,0.0008050389
0.16582915,0.55778897,0.0051498413,0.00080622017
0.17085427,0.55778897,0.0059297085,0.00080762355
0.1758794,0.55778897,0.006867647,0.0008093291
0.18090452,0.55778897,0.008022666,0.00081145874
0.18592964,0.55778897,0.009471655,0.0008141758
0.19095477,0.55778897,0.011326671,0.00081772974
0.1959799,0.55778897,0.013749838,0.00082250376
0.20100503,0.55778897,0.017003298,0.000829156
0.20603015,0.55778897,0.021551132,0.0008389467
0.21105528,0.55778897,0.02824831,0.00085448934
0.2160804,0.55778897,0.038599133,0.0008814575
0.22110553,0.55778897,0.054876447,0.0009325221
0.22613065,0.55778897,0.07942557,0.0010362355
0.23115578,0.55778897,0.11234963,0.0012538997
0.2361809,0.55778897,0.1491313,0.0016927923
0.24120604,0.55778897,0.18311417,0.002465437
0.24623115,0.55778897,0.21092963,0.0035825502
0.2512563,0.55778897,0.23304534,0.0049245018
0.2562814,0.55778897,0.25110197,0.0063350247
0.26130652,0.55778897,0.2664616,0.007694065
0.26633167,0.55778897,0.2800269,0.008931419
0.2713568,0.55778897,0.2923863,0.010016865
0.2763819,0.55778897,0.30392456,0.010944779
0.28140703,0.55778897,0.3149035,0.011723396
0.28643215,0.55778897,0.3255005,0.0123672625
0.2914573,0.55778897,0.3358364,0.0128934
0.2964824,0.55778897,0.3459947,0.013319157
0.30150753,0.55778897,0.35603356,0.013661004
0.30653265,0.55778897,0.36599326,0.013933832
0.3115578,0.55778897,0.37590218,0.014150661
0.31658292,0.55778897,0.38577843,0.0143225035
0.32160804,0.55778897,0.39563465,0.014458545
0.32663316,0.55778897,0.40547538,0.01456624
0.3316583,0.55778897,0.4153006,0.014651588
0.33668342,0.55778897,0.425107,0.014719376
0.34170854,0.55778897,0.4348886,0.014773396
0.34673366,0.55778897,0.44463372,0.0148166
0.3517588,0.55778897,0.4543302,0.014851302
0.35678393,0.55778897,0.46396232,0.014879315
0.36180905,0.55778897,0.4735148,0.014902035
0.36683416,0.55778897,0.48296857,0.014920575
0.37185928,0.55778897,0.49230528,0.014935776
0.37688443,0.55778897,0.50150466,0.0149483085
0.38190955,0.55778897,0.51054716,0.014958702
0.38693467,0.55778897,0.5194123,0.014967354
0.3919598,0.55778897,0.5280795,0.014974606
0.39698493,0.55778897,0.53653026,0.014980703
0.40201005,0.55778897,0.5447433,0.014985859
0.40703517,0.55778897,0.5526972,0.014990235
0.4120603,0.55778897,0.56037474,0.014993957
0.41708544,0.55778897,0.56775486,0.014997132
0.42211056,0.55778897,0.57481873,0.014999852
0.42713568,0.55778897,0.5815468,0.015002188
0.4321608,0.55778897,0.5879222,0.015004198
0.43718594,0.55778897,0.59392524,0.015005921
0.44221106,0.55778897,0.5995405,0.015007402
0.44723618,0.55778897,0.60475075,0.01500867
0.4522613,0.55778897,0.60954106,0.0150097655
0.45728642,0.55778897,0.6138967,0.015010695
0.46231157,0.55778897,0.61780536,0.015011484
0.46733668,0.55778897,0.6212555,0.015012147
0.4723618,0.55778897,0.6242343,0.015012691
0.47738692,0.55778897,0.6267346,0.0150131285
0.48241207,0.55778897,0.6287463,0.015013474
0.4874372,0.55778897,0.6302651,0.015013726
0.4924623,0.55778897,0.63128555,0.015013895
0.49748743,0.55778897,0.631806,0.015013983
0.5025126,0.55778897,0.6318233,0.01501398
0.50753766,0.55778897,0.6313381,0.015013905
0.5125628,0.55778897,0.63035107,0.0150137395
0.51758796,0.55778897,0.6288657,0.015013494
0.52261305,0.55778897,0.6268884,0.015013158
0.5276382,0.55778897,0.6244245,0.015012723
0.53266335,0.55778897,0.62148046,0.015012185
0.53768843,0.55778897,0.6180663,0.015011533
0.5427136,0.55778897,0.61419207,0.015010758
0.5477387,0.55778897,0.6098684,0.015009838
0.5527638,0.55778897,0.6051092,0.015008762
0.55778897,0.55778897,0.5999306,0.015007502
0.56281406,0.55778897,0.5943413,0.015006037
0.5678392,0.55778897,0.58836275,0.015004328
0.5728643,0.55778897,0.5820113,0.015002337
0.57788944,0.55778897,0.57530344,0.015000032
0.5829146,0.55778897,0.5682539,0.0149973305
0.5879397,0.55778897,0.5608895,0.014994189
0.5929648,0.55778897,0.55322707,0.014990508
0.59799,0.55778897,0.5452819,0.014986172
0.60301507,0.55778897,0.53708005,0.014981071
0.6080402,0.55778897,0.52864265,0.01497504
0.6130653,0.55778897,0.51998556,0.014967871
0.61809045,0.55778897,0.51113385,0.014959316
0.6231156,0.55778897,0.5021045,0.014949056
0.6281407,0.55778897,0.49292025,0.014936686
0.63316584,0.55778897,0.48359898,0.01492169
0.6381909,0.55778897,0.47415757,0.014903411
0.6432161,0.55778897,0.46461666,0.014881018
0.6482412,0.55778897,0.4549893,0.01485341
0.6532663,0.55778897,0.4452935,0.014819197
0.65829146,0.55778897,0.43554372,0.014776604
0.6633166,0.55778897,0.4257518,0.014723322
0.6683417,0.55778897,0.41592634,0.014656389
0.67336684,0.55778897,0.40607667,0.014572047
0.67839193,0.55778897,0.39620972,0.014465555
0.6834171,0.55778897,0.38632727,0.014330936
0.68844223,0.55778897,0.37642562,0.01416079
0.6934673,0.55778897,0.36649925,0.013946133
0.69849247,0.55778897,0.3565247,0.013675912
0.7035176,0.55778897,0.34647906,0.013337362
0.7085427,0.55778897,0.33631575,0.012915455
0.71356785,0.55778897,0.32597595,0.012393644
0.71859294,0.55778897,0.31537044,0.011754029
0.7236181,0.55778897,0.30437768,0.010979055
0.72864324,0.55778897,0.29282343,0.010053778
0.7336683,0.55778897,0.28045893,0.00897042
0.7386935,0.55778897,0.26690567,0.007734518
0.74371856,0.55778897,0.2515788,0.006375508
0.7487437,0.55778897,0.23355186,0.0049604103
0.75376886,0.55778897,0.21143073,0.003608133
0.75879395,0.55778897,0.18353683,0.0024784973
0.7638191,0.55778897,0.14929903,0.0016955266
0.76884425,0.55778897,0.112041,0.0012512722
0.77386934,0.55778897,0.078651905,0.0010323542
0.7788945,0.55778897,0.053849697,0.00092894316
0.7839196,0.55778897,0.03753388,0.00087850256
0.7889447,0.55778897,0.02723062,0.00085203676
0.79396987,0.55778897,0.020658135,0.0008369779
0.79899496,0.55778897,0.01634729,0.0008277916
0.8040201,0.55778897,0.013361216,0.00082172727
0.80904526,0.55778897,0.011109233,0.0008173085
0.81407034,0.55778897,0.009276032,0.00081380625
0.8190955,0.55778897,0.0077289343,0.0008109142
0.8241206,0.55778897,0.0064224005,0.0008085173
0.8291457,0.55778897,0.0053379536,0.0008065574
0.8341709,0.55778897,0.004458785,0.0008049891
0.83919597,0.55778897,0.0037577152,0.00080375094
0.8442211,0.55778897,0.0032041073,0.0008027809
0.8492462,0.55778897,0.002765417,0.0008020174
0.85427135,0.55778897,0.0024149418,0.0008014102
0.8592965,0.55778897,0.0021243095,0.0008009091
0.8643216,0.55778897,0.0018783808,0.0008004865
0.86934674,0.55778897,0.0016621351,0.00080011593
0.8743719,0.55778897,0.0014648438,0.00079977885
0.879397,0.55778897,0.0012813807,0.00079946633
0.8844221,0.55778897,0.0011082888,0.00079917145
0.8894472,0.55778897,0.0009459257,0.00079889543
0.89447236,0.55778897,0.00079226494,0.0007986351
0.8994975,0.55778897,0.00064742565,0.00079839036
0.9045226,0.55778897,0.0005135536,0.0007981646
0.90954775,0.55778897,0.0003912449,0.0007979585
0.91457283,0.55778897,0.0002808571,0.00079777243
0.919598,0.55778897,0.0001835823,0.00079760945
0.92462313,0.55778897,9.8228455e-05,0.000797466
0.9296482,0.55778897,2.7060509e-05,0.0007973465
0.93467337,0.55778897,-3.0040741e-05,0.00079725106
0.9396985,0.55778897,-7.4505806e-05,0.00079717644
0.9447236,0.55778897,-0.00010621548,0.0007971231
0.94974875,0.55778897,-0.00012493134,0.0007970919
0.95477384,0.55778897,-0.0001320839,0.00079708017
0.959799,0.55778897,-0.0001269579,0.0007970889
0.96482414,0.55778897,-0.000111460686,0.00079711445
0.9698492,0.55778897,-8.606911e-05,0.0007971571
0.9748744,0.55778897,-5.1140785e-05,0.0007972155
0.9798995,0.55778897,-7.6293945e-06,0.00079728843
0.9849246,0.55778897,4.4584274e-05,0.00079737586
0.98994976,0.55778897,0.00010275841,0.00079747307
0.99497485,0.55778897,0.00016856194,0.0007975837
1.0,0.55778897,0.00023961067,0.00079770293
0.0,0.56281406,0.000121474266,0.00079750456
0.0050251256,0.56281406,0.0001502037,0.00079755357
0.010050251,0.56281406,0.00017750263,0.0007975989
0.015075377,0.56281406,0.00020575523,0.0007976464
0.020100502,0.56281406,0.00023329258,0.0007976924
0.025125628,0.56281406,0.0002603531,0.0007977377
0.030150754,0.56281406,0.0002874136,0.0007977833
0.03517588,0.56281406,0.0003144741,0.00079782895
0.040201005,0.56281406,0.0003401041,0.0007978721
0.04522613,0.56281406,0.0003669262,0.0007979173
0.050251257,0.56281406,0.00039350986,0.00079796195
0.055276383,0.56281406,0.0004196167,0.0007980065
0.06030151,0.56281406,0.00044703484,0.0007980522
0.06532663,0.56281406,0.0004760027,0.0007981008
0.07035176,0.56281406,0.0005078316,0.00079815474
0.07537688,0.56281406,0.00054371357,0.00079821545
0.08040201,0.56281406,0.0005854368,0.00079828576
0.085427135,0.56281406,0.00063431263,0.00079836807
0.09045226,0.56281406,0.00069379807,0.00079846894
0.09547739,0.56281406,0.00076687336,0.00079859246
0.10050251,0.56281406,0.00085663795,0.00079874444
0.10552764,0.56281406,0.0009653568,0.00079892826
0.110552765,0.56281406,0.0010982752,0.0007991544
0.11557789,0.56281406,0.0012575388,0.00079942506
0.12060302,0.56281406,0.0014485121,0.00079975073
0.12562814,0.56281406,0.0016726255,0.0008001338
0.13065326,0.56281406,0.0019342899,0.0008005823
0.1356784,0.56281406,0.0022357702,0.0008011013
0.14070351,0.56281406,0.0025794506,0.0008016945
0.14572865,0.56281406,0.0029705763,0.0008023741
0.15075377,0.56281406,0.0034124851,0.00080314523
0.1557789,0.56281406,0.0039126873,0.00080402376
0.16080402,0.56281406,0.004485488,0.00080503663
0.16582915,0.56281406,0.005148649,0.0008062183
0.17085427,0.56281406,0.0059336424,0.0008076305
0.1758794,0.56281406,0.00688076,0.00080935325
0.18090452,0.56281406,0.0080503225,0.00081150973
0.18592964,0.56281406,0.009523749,0.0008142744
0.19095477,0.56281406,0.011416316,0.0008179033
0.1959799,0.56281406,0.013897061,0.00082279876
0.20100503,0.56281406,0.01724279,0.00082965655
0.20603015,0.56281406,0.021948695,0.0008398313
0.21105528,0.56281406,0.028920412,0.00085612753
0.2160804,0.56281406,0.03973663,0.0008846608
0.22110553,0.56281406,0.056716204,0.00093906914
0.22613065,0.56281406,0.08209908,0.0010500052
0.23115578,0.56281406,0.11560118,0.0012824158
0.2361809,0.56281406,0.1523211,0.001746277
0.24120604,0.56281406,0.1857537,0.002548728
0.24623115,0.56281406,0.2129612,0.003687605
0.2512563,0.56281406,0.23461616,0.0050366004
0.2562814,0.56281406,0.25235796,0.0064419596
0.26130652,0.56281406,0.26750112,0.0077888095
